nivel,grupo,n_clases,feature_set,n_features,clasificador,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std
por_grupo,Letters,27,TODAS,686,MLP,0.20546737213403882,0.028155925661031804,0.1988384733155975,0.027462353988906937
por_grupo,Letters,27,TODAS,686,LogReg,0.20414078674948238,0.03571252381343894,0.19759234229822464,0.028907497338569725
por_grupo,Letters,27,Frecuencias_Rel,70,Ensamble_MLP_SVMRBF,0.20049075991104975,0.023591084166652586,0.19751097664582357,0.019417835836206872
por_grupo,Letters,27,Frecuencias_Todas,350,Ensamble_SVMLin_LogReg,0.19800628786136032,0.021325003506574743,0.19471239477947427,0.027193108162444822
por_grupo,Letters,27,Frecuencias_Est,210,LogReg,0.19797561536691968,0.034565104671753354,0.19419982583381276,0.04154706136671279
por_grupo,Letters,27,Frecuencias_Todas,350,SVM_Lineal,0.2005060961582701,0.02706789634073976,0.1937672451896738,0.028897873023335643
por_grupo,Letters,27,Frecuencias_Est,210,Ensamble_SVMLin_LogReg,0.19672571121846483,0.032758633313803666,0.19360215190280552,0.03727715285230081
por_grupo,Letters,27,Frecuencias_Abs,70,RF,0.19799095161414,0.014776356806756239,0.1934158935638124,0.013849153964840419
por_grupo,Numbers,10,Frecuencias_Abs,70,SVM_RBF,0.2033333333333333,0.024494897427831792,0.19310583534112946,0.026329267248900605
por_grupo,Letters,27,Frecuencias_Rel,70,MLP,0.19554482018250136,0.020514594023032646,0.1929734943546433,0.01645146676432328
por_grupo,Letters,27,Frecuencias_Est,210,SVM_RBF,0.19798328349052982,0.02712023990467543,0.1928480481284059,0.028350679742149776
por_grupo,Letters,27,Frecuencias_Rel,70,RF,0.20426347672724482,0.025828872118061525,0.1903869012537743,0.02244167947192587
por_grupo,Letters,27,Frecuencias_Todas,350,LogReg,0.1930450118855916,0.01988758570465415,0.18900839436271155,0.026911456534550775
por_grupo,Letters,27,Frecuencias_Todas,350,XGBC,0.20047542366382945,0.03321759457623224,0.1880677649631898,0.036484925682852054
por_grupo,Letters,27,Frecuencias_Est,210,RF,0.19677171996012574,0.03632290193574443,0.18473748531024073,0.03644015426058476
por_grupo,Letters,27,Frecuencias_Abs,70,SVM_Lineal,0.18693351736829997,0.03179479615798468,0.1841715764264784,0.02477461007631983
por_grupo,Letters,27,Frecuencias_Est,210,XGBC,0.19181811210796718,0.031898785923783195,0.18249301654530412,0.03447475565069713
por_grupo,Numbers,10,Frecuencias_Abs,70,MLP,0.18666666666666668,0.022110831935702673,0.18135886335886334,0.022014892638384742
por_grupo,Letters,27,Frecuencias_Rel,70,Ensamble_SVMLin_LogReg,0.18934897630549802,0.01134666219168965,0.18067424313382346,0.010313259906809901
por_grupo,Letters,27,TODAS,686,SVM_Lineal,0.18684916800858828,0.016911813239126987,0.1795600610960088,0.01304189414189396
por_grupo,Letters,27,Frecuencias_Abs,70,Ensamble_SVMLin_LogReg,0.18564527260179436,0.02959602681336872,0.17955546311329204,0.029796349350732113
por_grupo,Letters,27,Frecuencias_Rel,70,LogReg,0.18811440840426347,0.009969934962162997,0.17910299634241844,0.009566471801364976
por_grupo,Letters,27,Frecuencias_Abs,70,Ensamble_MLP_SVMRBF,0.1819569051453109,0.024860506136563067,0.17897367580374116,0.0245155268275975
por_grupo,Numbers,10,Frecuencias_Abs,70,Ensamble_MLP_SVMRBF,0.18333333333333335,0.02357022603955159,0.1786917526917527,0.026465211427858182
por_grupo,Letters,27,Frecuencias_Abs,70,LogReg,0.18441070470055976,0.025542995114013547,0.1779965342667815,0.026702735822967134
por_grupo,Letters,27,Frecuencias_Est,210,SVM_Lineal,0.17942642435396056,0.022207995389207147,0.17789675103400593,0.01922201186482669
por_grupo,Letters,27,Frecuencias_Abs,70,MLP,0.17948776934284177,0.02979404604746516,0.17754577990904102,0.026265260448903295
por_grupo,Letters,27,Frecuencias_Todas,350,MLP,0.17701096541676253,0.03320609546267105,0.17350883226012226,0.029912613854689282
por_grupo,Letters,27,Frecuencias_Todas,350,Ensamble_MLP_SVMRBF,0.17577639751552795,0.03157702764089856,0.17183583447601336,0.028539463833766328
por_grupo,Letters,27,Frecuencias_Est,210,Ensamble_MLP_SVMRBF,0.1769956291695422,0.008688650670955672,0.17111711696679016,0.011109985675240039
por_grupo,Letters,27,Frecuencias_Rel,70,SVM_Lineal,0.17577639751552793,0.02958337442573739,0.1706266548750209,0.02974035787933683
por_grupo,Numbers,10,Frecuencias_Abs,70,XGBC,0.16999999999999998,0.012472191289246468,0.16840655423008366,0.01654975226775815
