Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
110147,561946,-1488401,190744,-191622,2351627,-7031565,-1938841,-4517048,-5686414,-3344214,-6355802,-3945259,-3942849,-1732951,-4017191,-8388608
110148,564924,-1518657,204069,-174817,2370146,-6874189,-1922972,-4505658,-5713017,-3345812,-6367567,-3988791,-3939270,-1728203,-4009892,-8388608
110149,563510,-1544329,212716,-162211,2383938,-6748295,-1911886,-4499666,-5736274,-3349809,-6381560,-4014617,-3934582,-1726318,-4004766,-8388608
110150,564241,-1573844,220375,-149884,2391247,-7312974,-1903912,-4484740,-5750131,-3350920,-6384772,-4050169,-3924368,-1712888,-3994929,-8388608
110151,569726,-1610654,233171,-132735,2403097,-7942060,-1890934,-4462119,-5767113,-3349401,-6384725,-4105915,-3914732,-1694537,-3982038,-8388608
110152,572852,-1645974,248989,-113107,2422714,-7815789,-1873632,-4447359,-5796096,-3350662,-6396451,-4154825,-3910915,-1687551,-3973233,-8388608
110153,570446,-1674346,260293,-98004,2438577,-7490536,-1860964,-4441089,-5823678,-3354951,-6413264,-4180286,-3908061,-1687229,-3968284,-8388608
110154,568639,-1703377,268506,-85425,2446005,-7823165,-1853499,-4428781,-5840442,-3357561,-6420511,-4207103,-3900653,-1677741,-3960342,-8388608
110155,571795,-1739508,280188,-69443,2455299,-8388608,-1842912,-4407756,-5857350,-3357627,-6422279,-4254412,-3892759,-1661301,-3948859,-8388608
110156,574280,-1775916,295489,-50354,2472899,-8386017,-1827102,-4392370,-5886037,-3359712,-6434092,-4300826,-3890089,-1654090,-3940193,-8388608
110157,571530,-1806466,306850,-34870,2489124,-8055999,-1814280,-4386484,-5916628,-3365642,-6453683,-4326594,-3888699,-1655111,-3935614,-8388608
110158,568558,-1836721,314751,-22346,2497171,-8300123,-1806909,-4376199,-5937314,-3370341,-6465208,-4351146,-3882779,-1648502,-3928657,-8388608
110159,570133,-1873537,325329,-7189,2504857,-8388608,-1797998,-4356577,-5955728,-3372121,-6469289,-4395403,-3875664,-1633501,-3917907,-8388608
110160,572494,-1912697,339797,11388,2520871,-8388608,-1783456,-4340126,-5985296,-3375465,-6481683,-4444546,-3873572,-1625562,-3909116,-8388608
110161,569832,-1946176,351657,27537,2537728,-8388608,-1770319,-4334120,-6019503,-3382702,-6503796,-4473882,-3873766,-1627654,-3904721,-8388608
110162,566235,-1977782,359404,40124,2546677,-8388608,-1762772,-4325734,-6044242,-3389470,-6519651,-4497194,-3869619,-1623947,-3898742,-8388608
110163,567358,-2015690,369378,55161,2553922,-8388608,-1754443,-4306734,-6064307,-3392697,-6526081,-4540036,-3862333,-1609631,-3887878,-8388608
110164,570804,-2057106,384368,74603,2569487,-8388608,-1739827,-4287848,-6093991,-3396021,-6537875,-4592500,-3859173,-1599472,-3877496,-8388608
110165,569481,-2093159,398024,92772,2588046,-8388608,-1725087,-4279911,-6130789,-3403331,-6561008,-4626319,-3859587,-1600890,-3871896,-8388608
110166,565733,-2125041,406950,106496,2599087,-8388608,-1716346,-4272666,-6159239,-3411072,-6580478,-4647717,-3857252,-1599987,-3866435,-8388608
110167,565740,-2160196,416916,121304,2605964,-8388608,-1708756,-4255624,-6179922,-3415165,-6589209,-4681830,-3851546,-1588493,-3856467,-8388608
110168,568564,-2199079,431013,139568,2619186,-8388608,-1696094,-4237083,-6207466,-3418824,-6600653,-4726974,-3849719,-1579006,-3846452,-8388608
110169,566909,-2232202,444563,157027,2636551,-8388608,-1682508,-4229953,-6243612,-3426508,-6624279,-4754367,-3852926,-1582496,-3841814,-8388608
110170,561512,-2258732,452498,168897,2646449,-8388608,-1675542,-4226991,-6272379,-3435624,-6646824,-4762975,-3854677,-1586954,-3838974,-8388608
110171,558948,-2286949,459605,180091,2649891,-8388608,-1671716,-4215352,-6291272,-3441687,-6658317,-4780596,-3852509,-1580867,-3832121,-8388608
110172,560600,-2319504,470750,194708,2658481,-8388608,-1663174,-4199509,-6314570,-3446456,-6669477,-4813192,-3852720,-1573660,-3823895,-8388608
110173,559079,-2348059,482363,209573,2672834,-8388608,-1652190,-4193766,-6347952,-3454934,-6692809,-4833878,-3857959,-1578672,-3820319,-8388608
110174,553353,-2370379,488469,219148,2681452,-8388608,-1646875,-4194064,-6376781,-3465739,-6717854,-4836056,-3862159,-1586809,-3819122,-8388608
110175,549921,-2393274,493301,227639,2683033,-8388608,-1645274,-4186399,-6395110,-3473541,-6731842,-4844761,-3861901,-1584673,-3814107,-8388608
110176,551131,-2420371,502056,239358,2688066,-8388608,-1639810,-4172635,-6414941,-3478853,-6742521,-4869437,-3863008,-1578889,-3806778,-8388608
110177,550235,-2444204,512365,252162,2699784,-8388608,-1630901,-4167562,-6445119,-3487203,-6764489,-4885542,-3869656,-1584627,-3803649,-8388608
110178,544557,-2460002,517706,260025,2707477,-8388608,-1626779,-4170809,-6472991,-3498588,-6790900,-4879495,-3876904,-1596714,-3804320,-8388608
110179,539353,-2474060,519894,264692,2706214,-8388608,-1628385,-4168907,-6489150,-3507706,-6807207,-4873019,-3880361,-1600464,-3802568,-8388608
110180,538943,-2492009,524699,271459,2705908,-8388608,-1627812,-4159770,-6503516,-3513967,-6817484,-4882385,-3883939,-1598326,-3797830,-8388608
110181,538044,-2508416,531692,279968,2712931,-8388608,-1622889,-4157047,-6528233,-3522799,-6837680,-4889355,-3892917,-1605976,-3796493,-8388608
110182,532146,-2517560,534061,284034,2717700,-8388608,-1621567,-4164239,-6553571,-3535224,-6864801,-4875486,-3903082,-1621855,-3799308,-8388608
110183,526421,-2524162,532898,284666,2713911,-8388608,-1625938,-4167404,-6567562,-3545794,-6882887,-4858942,-3908719,-1630121,-3799827,-8388608
110184,525724,-2534821,534221,287453,2709636,-8388608,-1628836,-4161652,-6577807,-3553053,-6892863,-4860044,-3913197,-1630294,-3796749,-8388608
110185,525814,-2546104,538594,292762,2713018,-8388608,-1626670,-4159698,-6597694,-3561614,-6910435,-4864529,-3922401,-1637608,-3795667,-8388608
110186,520983,-2550494,539594,294803,2716464,-8077742,-1626519,-4168570,-6621052,-3573995,-6936989,-4849178,-3933766,-1654939,-3799142,-8388608
110187,514994,-2551230,536080,292450,2711289,-7950284,-1632628,-4175848,-6634013,-3585691,-6956776,-4826867,-3941506,-1667194,-3801753,-8388608
110188,513558,-2555838,534166,291529,2703593,-8307862,-1638643,-4173567,-6640723,-3593604,-6966534,-4821126,-3946652,-1669580,-3800089,-8388608
110189,514329,-2562659,535986,293729,2703347,-8268914,-1639200,-4172274,-6655843,-3601870,-6981367,-4823897,-3955927,-1676474,-3799311,-8388608
110190,510656,-2563177,535789,293979,2705534,-7678357,-1640042,-4182060,-6676830,-3613894,-7006609,-4808596,-3968249,-1694571,-3803234,-8388608
110191,505027,-2558263,530989,289701,2700137,-7418723,-1646837,-4192374,-6688371,-3625750,-7027045,-4781271,-3977352,-1709799,-3807141,-8388608
110192,502924,-2556314,526413,285564,2689964,-7716650,-1655374,-4193598,-6691707,-3634089,-7036636,-4767546,-3983427,-1714787,-3807156,-8388608
110193,504203,-2557907,525641,284667,2686341,-7787904,-1658581,-4193142,-6701349,-3641878,-7048419,-4766434,-3992636,-1721314,-3806773,-8388608
110194,501731,-2554636,524079,283082,2687142,-7242672,-1660488,-4203319,-6719106,-3653326,-7071410,-4751237,-4005356,-1739261,-3810797,-8388608
110195,496177,-2545862,517530,276609,2681131,-6907346,-1668221,-4216463,-6729711,-3665671,-7092447,-4721879,-4015587,-1756902,-3815909,-8388608
110196,493643,-2539562,510635,269917,2669239,-7197150,-1678477,-4220530,-6730867,-3674594,-7102106,-4704526,-4021665,-1763636,-3816881,-8388608
110197,495515,-2538216,507921,266881,2662966,-7417384,-1683562,-4220074,-6736291,-3681880,-7111003,-4703989,-4029529,-1768667,-3816124,-8388608
110198,494582,-2534019,505866,264561,2662887,-6989309,-1685703,-4228931,-6751631,-3692400,-7131237,-4694431,-4041251,-1784641,-3819240,-8388608
110199,489879,-2524172,499124,257826,2657858,-6611213,-1692696,-4242851,-6762534,-3704611,-7152416,-4668856,-4051347,-1802874,-3824312,-8388608
110200,487311,-2515760,491334,250110,2645987,-6857058,-1703195,-4248561,-6762997,-3713471,-7162182,-4651306,-4056782,-1810451,-3825542,-8388608
110201,489550,-2513046,487524,245959,2638012,-7187556,-1709365,-4247624,-6765177,-3719851,-7168385,-4652309,-4062821,-1813561,-3824104,-8388608
110202,490223,-2509017,485806,243835,2637639,-6878151,-1711208,-4254184,-6778139,-3728939,-7185287,-4648956,-4072911,-1826580,-3825786,-8388608
110203,486600,-2499306,479859,237856,2634174,-6462534,-1716854,-4267695,-6789540,-3740547,-7206017,-4628337,-4082377,-1844373,-3830284,-8388608
110204,483914,-2490054,471894,230054,2623139,-6645742,-1726876,-4274542,-6790241,-3749394,-7216267,-4611697,-4087115,-1852546,-3831570,-8388608
110205,486259,-2486972,467421,225444,2614261,-7066229,-1733541,-4272937,-6790378,-3755288,-7220597,-4614812,-4091388,-1853981,-3829427,-8388608
110206,488418,-2484976,465794,223673,2613776,-6913397,-1734832,-4276694,-6801591,-3763257,-7234359,-4619315,-4099651,-1863596,-3829556,-8388608
110207,486024,-2477963,460723,218925,2612484,-6504461,-1738471,-4288759,-6814264,-3774249,-7254493,-4606834,-4108026,-1879981,-3832912,-8388608
110208,483608,-2470577,452978,211788,2603544,-6644201,-1746946,-4295864,-6816731,-3783213,-7265652,-4594667,-4111707,-1888192,-3833714,-8388608
110209,486119,-2469522,448406,207722,2595014,-7154148,-1753087,-4293191,-6816346,-3788567,-7268662,-4602477,-4113454,-1887360,-3830197,-8388608
110210,489694,-2471691,447684,207422,2595196,-7186753,-1753127,-4293067,-6826775,-3795249,-7279359,-4617388,-4118907,-1892484,-3827961,-8388608
110211,488733,-2470006,444637,205404,2596849,-6838058,-1753897,-4302031,-6841969,-3805483,-7298809,-4617226,-4125290,-1905966,-3829254,-8388608
110212,486861,-2467113,438664,200788,2591390,-6941646,-1759482,-4307841,-6848002,-3814241,-7311099,-4613564,-4127102,-1913015,-3828636,-8388608
110213,489335,-2469836,435456,198804,2584465,-7485181,-1764031,-4303254,-6849112,-3819028,-7313727,-4627851,-4126314,-1909926,-3823576,-8388608
110214,493739,-2476398,436604,200774,2585631,-7622346,-1762587,-4299196,-6859377,-3824069,-7321635,-4651237,-4129314,-1910815,-3819079,-8388608
110215,493458,-2478339,436383,201656,2589745,-7212074,-1760946,-4305399,-6876285,-3832879,-7340002,-4657849,-4135044,-1922335,-3818981,-8388608
110216,490588,-2476512,432005,198484,2586363,-7107066,-1765168,-4311906,-6884699,-3841460,-7353860,-4653182,-4137827,-1930927,-3818915,-8388608
110217,491100,-2477766,428857,196317,2578913,-7502912,-1770486,-4308950,-6885282,-3846164,-7356899,-4660484,-4137799,-1929357,-3814892,-8388608
110218,494301,-2482509,429533,197318,2577873,-7623615,-1770785,-4304886,-6892380,-3850507,-7362626,-4677694,-4141561,-1929991,-3811002,-8388608
110219,493317,-2482362,429334,197531,2580978,-7123625,-1770101,-4311665,-6907631,-3858939,-7379924,-4678914,-4149342,-1942554,-3811966,-8388608
110220,488973,-2476397,424270,192894,2577300,-6802233,-1775341,-4321565,-6915616,-3868190,-7395299,-4663897,-4155216,-1955213,-3814251,-8388608
110221,487038,-2471809,418741,187537,2567346,-7043731,-1783604,-4323222,-6913820,-3873889,-7399421,-4656857,-4157824,-1957841,-3813058,-8388608
110222,488775,-2471183,416618,184931,2562181,-7188164,-1787601,-4321547,-6916137,-3878651,-7403502,-4662847,-4163358,-1960098,-3811252,-8388608
110223,487470,-2466792,414572,182418,2562634,-6693244,-1789301,-4329840,-6927863,-3887054,-7419138,-4657134,-4173250,-1974009,-3813822,-8388608
110224,482304,-2455778,407635,175113,2557713,-6242411,-1796236,-4343499,-6934616,-3897120,-7435535,-4633311,-4181896,-1990491,-3818575,-8388608
110225,478827,-2444884,399293,166218,2545342,-6377701,-1807226,-4349802,-6930552,-3903967,-7440779,-4614542,-4186776,-1997291,-3820142,-8388608
110226,479793,-2438344,394152,159942,2536210,-6578830,-1814628,-4350547,-6927824,-3908734,-7442866,-4611101,-4193068,-2000704,-3819804,-8388608
110227,478995,-2429762,390168,154742,2533947,-6159912,-1818472,-4359616,-6935283,-3916578,-7455800,-4601344,-4203741,-2014591,-3823049,-8388608
110228,474014,-2414609,381696,145279,2528224,-5642938,-1826446,-4375851,-6940610,-3926883,-7472306,-4573156,-4213961,-2033446,-3829237,-8388608
110229,470074,-2398386,371249,133751,2514694,-5696618,-1839022,-4385814,-6934641,-3934191,-7478070,-4546653,-4219832,-2043092,-3832446,-8388608
110230,470681,-2386958,363556,124436,2502468,-5956654,-1849080,-4388572,-6927646,-3938814,-7478236,-4537032,-4226112,-2047115,-3833107,-8388608
110231,470849,-2375312,357969,117095,2497879,-5651482,-1854579,-4397463,-6931027,-3945875,-7488002,-4526544,-4236791,-2060016,-3836613,-8388608
110232,466817,-2357364,348816,106506,2492084,-5110466,-1862686,-4414754,-6934899,-3955696,-7503522,-4497766,-4247361,-2079531,-3843209,-8388608
110233,462656,-2337970,336669,92974,2478048,-5106062,-1876051,-4427523,-6928028,-3963409,-7509849,-4468049,-4253672,-2091306,-3847676,-8388608
110234,463180,-2323882,327048,81672,2463749,-5455821,-1887681,-4431425,-6917951,-3967791,-7508297,-4456641,-4258727,-2094856,-3848463,-8388608
110235,465108,-2311642,320928,73754,2458091,-5334414,-1893410,-4438316,-6917854,-3973389,-7514164,-4450523,-4267311,-2104489,-3850470,-8388608
110236,462575,-2294804,311993,63519,2453348,-4852496,-1900356,-4454564,-6921736,-3982446,-7528357,-4428830,-4276783,-2122472,-3856118,-8388608
110237,459117,-2276189,299846,50246,2441009,-4831484,-1912443,-4467791,-6916071,-3990065,-7535166,-4403585,-4281938,-2134135,-3860177,-8388608
110238,460159,-2262681,290150,39263,2427025,-5256302,-1923582,-4470954,-6905104,-3993609,-7532165,-4396036,-4284412,-2135731,-3859809,-8388608
110239,463509,-2252931,284594,32169,2421314,-5310770,-1928572,-4474554,-6903134,-3997552,-7534422,-4398443,-4290178,-2141140,-3859877,-8388608
110240,462701,-2239331,277639,24128,2418772,-4877187,-1933116,-4487837,-6907806,-4005102,-7546740,-4386732,-4297806,-2156205,-3863746,-8388608
110241,459849,-2222816,267076,12634,2409256,-4776142,-1942840,-4500524,-6904164,-4011957,-7553935,-4366733,-4301751,-2167365,-3866994,-8388608
110242,460486,-2210416,257973,2456,2395961,-5180181,-1953262,-4503427,-6893297,-4014786,-7550362,-4361048,-4302586,-2168008,-3866065,-8388608
110243,464331,-2202366,253213,-3821,2389921,-5330479,-1957899,-4504513,-6889430,-4017107,-7549454,-4367501,-4306459,-2170154,-3864804,-8388608
110244,464375,-2190846,247982,-10305,2388673,-4896528,-1960967,-4515539,-6893877,-4023061,-7559594,-4360857,-4313270,-2182984,-3867538,-8388608
110245,461261,-2174892,238546,-20834,2381066,-4656941,-1969369,-4528758,-6891590,-4029476,-7567434,-4341078,-4317539,-2194957,-3871062,-8388608
110246,460565,-2161504,229352,-31303,2367766,-4968470,-1980132,-4533128,-6880284,-4032162,-7564057,-4331349,-4318367,-2196496,-3870821,-8388608
110247,463907,-2152786,224251,-38172,2360200,-5180011,-1985802,-4533491,-6873497,-4033602,-7560594,-4335781,-4321514,-2197092,-3869422,-8388608
110248,464324,-2141723,219423,-44446,2358752,-4779597,-1988804,-4543226,-6876437,-4038552,-7568512,-4330573,-4328215,-2208432,-3871836,-8388608
110249,461027,-2125641,210234,-54807,2352395,-4445949,-1996537,-4557394,-6874976,-4044979,-7577018,-4310094,-4333178,-2221531,-3876007,-8388608
110250,459513,-2111036,200426,-65875,2339264,-4693142,-2007580,-4563476,-6863509,-4047942,-7574362,-4296702,-4334084,-2224377,-3876613,-8388608
110251,462689,-2101694,194642,-73383,2330437,-4993770,-2014101,-4563331,-6854122,-4048672,-7568697,-4299719,-4336024,-2223412,-3874874,-8388608
110252,464053,-2091587,190237,-79341,2328963,-4681561,-2016759,-4571047,-6855550,-4052575,-7574136,-4297838,-4342063,-2232609,-3876554,-8388608
110253,461208,-2076270,181729,-89023,2324358,-4289829,-2023251,-4585216,-6855144,-4058717,-7582839,-4279202,-4347133,-2245918,-3880716,-8388608
110254,459128,-2061464,171539,-100359,2312169,-4469613,-2034015,-4592728,-6844479,-4062085,-7581223,-4264326,-4348045,-2250004,-3882077,-8388608
110255,461927,-2052434,164953,-108447,2302318,-4853507,-2041347,-4592311,-6833464,-4062513,-7574136,-4267368,-4348849,-2247878,-3880223,-8388608
110256,464558,-2044368,161001,-113784,2301013,-4682056,-2043445,-4597327,-6833412,-4065249,-7576733,-4270834,-4353419,-2253971,-3880593,-8388608
110257,462932,-2031744,153709,-121872,2299011,-4299857,-2047798,-4610048,-6834679,-4070951,-7585283,-4258443,-4357737,-2266176,-3883899,-8388608
110258,461216,-2019169,144103,-132079,2289455,-4453234,-2056785,-4617482,-6826135,-4074461,-7584777,-4247081,-4357645,-2270171,-3884822,-8388608
110259,464479,-2012431,138073,-138906,2280824,-4930916,-2063037,-4615279,-6814956,-4074214,-7576449,-4254180,-4355944,-2265634,-3881583,-8388608
110260,468723,-2008462,135566,-142221,2281060,-4921355,-2063364,-4616193,-6814566,-4075547,-7576156,-4266587,-4357992,-2267466,-3879664,-8388608
110261,468678,-2000406,130693,-147290,2282837,-4556738,-2064604,-4625799,-6818361,-4080314,-7584119,-4263617,-4360865,-2277341,-3881229,-8388608
110262,467634,-1990992,123033,-154927,2277630,-4634729,-2070771,-4632067,-6813024,-4083640,-7584898,-4257074,-4359786,-2281049,-3881288,-8388608
110263,471173,-1986616,118141,-159976,2271967,-5118624,-2075749,-4628353,-6803071,-4083205,-7576558,-4267019,-4356798,-2275441,-3877389,-8388608
110264,477163,-1985305,117453,-161026,2275923,-5196289,-2074552,-4625295,-6802517,-4083626,-7574284,-4284934,-4357897,-2274604,-3874503,-8388608
110265,478468,-1979432,115113,-163359,2283014,-4767099,-2073408,-4632201,-6808282,-4087827,-7582121,-4286458,-4361479,-2284028,-3875872,-8388608
110266,476853,-1969731,108958,-169672,2282208,-4638410,-2078127,-4639068,-6805437,-4091478,-7584929,-4277045,-4362339,-2290362,-3877312,-8388608
110267,477730,-1962941,103968,-175350,2276379,-4970404,-2084176,-4637192,-6795165,-4091402,-7577424,-4278474,-4361132,-2287312,-3875352,-8388608
110268,480829,-1959334,102391,-178254,2276299,-5025051,-2085407,-4634814,-6791411,-4091245,-7573091,-4288273,-4363604,-2286841,-3873693,-8388608
110269,479721,-1951363,99390,-182341,2279814,-4516868,-2086004,-4643114,-6795187,-4094999,-7579818,-4282717,-4369273,-2297509,-3876404,-8388608
110270,475324,-1938492,91731,-191081,2276169,-4226894,-2092426,-4653822,-6791991,-4099534,-7584266,-4263491,-4372901,-2307694,-3880407,-8388608
110271,473361,-1927677,84151,-200084,2266394,-4481572,-2101362,-4656197,-6779759,-4100373,-7577652,-4253514,-4373401,-2307863,-3880801,-8388608
110272,475242,-1920861,80296,-206031,2261743,-4617656,-2105546,-4655302,-6771774,-4099998,-7571192,-4255920,-4376299,-2307544,-3880007,-8388608
110273,474226,-1911059,76264,-211931,2262553,-4157631,-2107516,-4664129,-6773359,-4103603,-7576396,-4247884,-4383073,-2318448,-3883409,-8388608
110274,469471,-1896060,67483,-222400,2257676,-3783772,-2114707,-4677577,-6770306,-4108826,-7582013,-4224551,-4388394,-2331172,-3888839,-8092074
110275,466522,-1882004,58121,-233722,2245718,-3978421,-2125303,-4683173,-6757142,-4110457,-7576379,-4207676,-4389826,-2333774,-3890835,-8110768
110276,467993,-1872762,52214,-242098,2237433,-4203871,-2131919,-4683525,-6746074,-4110124,-7568277,-4206006,-4392739,-2333331,-3890950,-8306292
110277,467922,-1861835,47479,-249139,2236188,-3829896,-2134864,-4691908,-6745186,-4112917,-7571031,-4198311,-4399503,-2343014,-3894402,-8063761
110278,463828,-1845281,38543,-260067,2231461,-3396017,-2141827,-4706670,-6741988,-4117869,-7576687,-4174066,-4405411,-2356712,-3900402,-7614149
