Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
128591,544226,-1039097,-117132,-594081,1929136,-2891646,-2311204,-5152496,-5366809,-3244306,-6192903,-3807314,-3963432,-1705888,-3911167,-5330032
128592,544696,-1038600,-114599,-591064,1935069,-2521611,-2305578,-5154973,-5373185,-3244669,-6198067,-3808774,-3964041,-1710304,-3910945,-5104042
128593,542534,-1033589,-115729,-591587,1935868,-2306324,-2304904,-5159720,-5373941,-3245702,-6202062,-3805007,-3962844,-1714715,-3911867,-4851761
128594,541426,-1033076,-117841,-594032,1930468,-2628607,-2310084,-5157760,-5367767,-3245394,-6197459,-3802763,-3961825,-1711007,-3912257,-5030639
128595,543464,-1038099,-116883,-593784,1929298,-2904568,-2311187,-5152216,-5365816,-3244216,-6192520,-3806142,-3962999,-1705972,-3911579,-5319245
128596,544453,-1038931,-114159,-590667,1934936,-2594983,-2305812,-5153483,-5372007,-3244407,-6196684,-3808616,-3964034,-1709366,-3911276,-5161666
128597,542503,-1034193,-114789,-590607,1936989,-2303394,-2303901,-5158711,-5374311,-3245559,-6201790,-3805472,-3963076,-1714669,-3912134,-4868213
128598,540876,-1032579,-117176,-593140,1931936,-2556158,-2308800,-5158129,-5368756,-3245564,-6198534,-3802560,-3961902,-1712294,-3912836,-4977448
128599,542676,-1037239,-116832,-593579,1929402,-2901285,-2311154,-5152400,-5365334,-3244397,-6192736,-3805287,-3962822,-1706563,-3912326,-5296941
128600,544355,-1039155,-113840,-590472,1934554,-2671716,-2306215,-5152150,-5370753,-3244219,-6195436,-3808496,-3964108,-1708486,-3911814,-5217612
128601,542803,-1034910,-113881,-589754,1937755,-2317790,-2303167,-5157620,-5374457,-3245339,-6201285,-3806029,-3963431,-1714362,-3912517,-4897682
128602,540864,-1032256,-116329,-592182,1933405,-2485477,-2307303,-5158407,-5369672,-3245542,-6199349,-3802419,-3962037,-1713336,-3913265,-4929093
128603,542292,-1036205,-116549,-593166,1929701,-2877821,-2310669,-5152751,-5365123,-3244510,-6193101,-3804373,-3962704,-1707399,-3913010,-5259894
128604,544343,-1039319,-113688,-590362,1933891,-2744946,-2306514,-5151115,-5369549,-3244109,-6194282,-3808232,-3964261,-1707852,-3912373,-5265814
128605,543204,-1035730,-113021,-588907,1938141,-2348335,-2302360,-5156313,-5374407,-3245092,-6200584,-3806674,-3963892,-1713941,-3912843,-4938289
128606,541146,-1032042,-115264,-590978,1934876,-2421884,-2305462,-5158269,-5370648,-3245471,-6200052,-3802508,-3962346,-1714286,-3913592,-4890556
128607,542236,-1034829,-115859,-592257,1930521,-2832758,-2309510,-5152974,-5365059,-3244529,-6193567,-3803278,-3962530,-1708281,-3913422,-5209420
128608,544717,-1038582,-113062,-589747,1933745,-2803983,-2306317,-5149867,-5368072,-3243909,-6193115,-3807389,-3964179,-1707190,-3912709,-5297829
128609,544166,-1035757,-111674,-587638,1938885,-2390351,-2301385,-5154441,-5373721,-3244712,-6199379,-3806682,-3964071,-1713081,-3912913,-4983605
128610,541774,-1031656,-113962,-589599,1936598,-2370331,-2303606,-5157754,-5371346,-3245322,-6200433,-3802458,-3962545,-1714906,-3913761,-4863499
128611,541993,-1033673,-115368,-591562,1931344,-2777757,-2308573,-5153514,-5365284,-3244525,-6194285,-3802348,-3962329,-1709374,-3913789,-5155277
128612,544491,-1038281,-113169,-589789,1933097,-2856852,-2306782,-5149412,-5366735,-3243613,-6192195,-3806524,-3963920,-1706776,-3913045,-5322805
128613,544436,-1036602,-111212,-587184,1938753,-2451581,-2301398,-5153197,-5373043,-3244292,-6198196,-3806965,-3964212,-1712192,-3913034,-5042201
128614,542174,-1031907,-112961,-588441,1938012,-2332108,-2302217,-5157272,-5372118,-3245140,-6200704,-3802772,-3962777,-1715317,-3913874,-4851136
128615,541691,-1032737,-114782,-590720,1932524,-2709506,-2307510,-5154071,-5365705,-3244512,-6195071,-3801487,-3962077,-1710434,-3914034,-5094651
128616,544070,-1037762,-113182,-589717,1932845,-2890405,-2307178,-5149106,-5365571,-3243599,-6191610,-3805524,-3963707,-1706606,-3913412,-5329119
128617,544539,-1037326,-110859,-586810,1938615,-2519302,-2301698,-5151849,-5372056,-3244106,-6196912,-3807017,-3964419,-1711216,-3913253,-5100579
128618,542467,-1032484,-112165,-587454,1939221,-2311099,-2301204,-5156674,-5372768,-3245196,-6200834,-3803242,-3963230,-1715567,-3914128,-4853106
128619,541697,-1031989,-114217,-589782,1933907,-2638502,-2306326,-5154596,-5366417,-3244737,-6196017,-3800926,-3962079,-1711575,-3914351,-5037423
128620,544113,-1036948,-113102,-589337,1932944,-2910189,-2307188,-5148973,-5364716,-3243737,-6191246,-3804506,-3963406,-1706656,-3913772,-5324684
128621,545207,-1037775,-110414,-586285,1938557,-2594723,-2301811,-5150444,-5370972,-3243983,-6195459,-3806922,-3964434,-1710109,-3913416,-5161534
128622,543416,-1033115,-111166,-586342,1940463,-2306446,-2300076,-5155719,-5373215,-3245199,-6200482,-3803651,-3963491,-1715367,-3914261,-4868812
128623,542049,-1031587,-113543,-588851,1935411,-2565066,-2304951,-5154987,-5367597,-3245244,-6197077,-3800721,-3962313,-1712899,-3914902,-4983100
128624,543968,-1036315,-113198,-589241,1932961,-2906935,-2307209,-5149238,-5364436,-3244174,-6191398,-3803590,-3963322,-1707279,-3914426,-5302316
128625,545508,-1038381,-110437,-586313,1937958,-2670652,-2302354,-5149306,-5370051,-3244121,-6194276,-3806804,-3964641,-1709381,-3913932,-5217196
128626,543858,-1034253,-110658,-585779,1940919,-2319899,-2299526,-5154848,-5373887,-3245484,-6200326,-3804490,-3964190,-1715466,-3914881,-4898009
128627,542018,-1031727,-113119,-588227,1936478,-2494929,-2303816,-5155542,-5369102,-3245746,-6198296,-3800922,-3962831,-1714323,-3915639,-4935715
128628,543610,-1035734,-113276,-589129,1932924,-2883207,-2307104,-5149880,-5364649,-3244729,-6192057,-3802897,-3963455,-1708335,-3915329,-5265609
128629,545803,-1038712,-110407,-586259,1937240,-2740848,-2302876,-5148341,-5369156,-3244428,-6193384,-3806693,-3964984,-1708917,-3914781,-5263471
128630,544618,-1035242,-109997,-585024,1941289,-2348741,-2298995,-5153717,-5374001,-3245499,-6199665,-3805040,-3964557,-1714977,-3915305,-4936987
128631,542492,-1031943,-112509,-587346,1937715,-2431874,-2302411,-5155775,-5370451,-3246119,-6199278,-3801196,-3963232,-1715427,-3916288,-4897477
128632,543317,-1035324,-113550,-589040,1932958,-2843517,-2306861,-5150839,-5365103,-3245272,-6193011,-3802311,-3963576,-1709592,-3916253,-5219240
128633,545755,-1039244,-110889,-586604,1936111,-2806568,-2303666,-5147941,-5368282,-3244670,-6192712,-3806471,-3965212,-1708627,-3915555,-5301946
128634,545144,-1036514,-109687,-584597,1941081,-2394338,-2298884,-5152681,-5374068,-3245620,-6199147,-3805871,-3965196,-1714628,-3915913,-4986972
128635,542855,-1032500,-112007,-586577,1938682,-2379686,-2301247,-5155892,-5371838,-3246502,-6200321,-3801855,-3963885,-1716491,-3916974,-4871408
128636,543051,-1034797,-113556,-588691,1933285,-2788054,-2306337,-5151719,-5365922,-3245836,-6194265,-3801937,-3963773,-1711013,-3917110,-5164712
128637,545458,-1039613,-111499,-587064,1934983,-2860944,-2304656,-5147849,-5367756,-3245164,-6192507,-3806417,-3965616,-1708705,-3916578,-5328126
128638,545296,-1038087,-109795,-584651,1940439,-2454256,-2299506,-5151869,-5374311,-3246101,-6198784,-3807029,-3966107,-1714352,-3916844,-5044997
128639,543016,-1033587,-111748,-586097,1939423,-2341311,-2300579,-5156026,-5373509,-3247149,-6201399,-3803021,-3964847,-1717536,-3917861,-4858703
128640,542774,-1034544,-113589,-588329,1933906,-2723312,-2305846,-5152777,-5367239,-3246595,-6195807,-3801962,-3964266,-1712680,-3918052,-5107351
128641,545378,-1039526,-111873,-587139,1934416,-2897925,-2305286,-5147819,-5367202,-3245552,-6192329,-3806010,-3965784,-1708819,-3917279,-5338420
128642,545853,-1039059,-109612,-584287,1940153,-2521823,-2299831,-5150640,-5373826,-3246138,-6197820,-3807519,-3966538,-1713552,-3917230,-5104637
128643,543619,-1034442,-111145,-585195,1940444,-2319687,-2299646,-5155666,-5374550,-3247300,-6201814,-3803821,-3965417,-1717914,-3918262,-4860354
128644,542744,-1034232,-113325,-587667,1934933,-2652277,-2304938,-5153668,-5368409,-3247021,-6197161,-3801838,-3964481,-1714024,-3918662,-5050094
128645,545121,-1039299,-112283,-587259,1933967,-2915659,-2305799,-5148175,-5366871,-3245991,-6192559,-3805507,-3965845,-1709183,-3918061,-5332482
128646,546069,-1040096,-109790,-584324,1939434,-2594929,-2300546,-5149806,-5373265,-3246317,-6197032,-3807960,-3966970,-1712838,-3917839,-5163162
128647,544133,-1035493,-110702,-584532,1941091,-2313969,-2299031,-5155222,-5375527,-3247566,-6202139,-3804776,-3966153,-1718130,-3918847,-4874611
128648,542741,-1034201,-113149,-587126,1935856,-2578190,-2304081,-5154559,-5369937,-3247573,-6198707,-3801977,-3965066,-1715547,-3919520,-4994580
128649,544711,-1039067,-112820,-587506,1933405,-2915506,-2306333,-5148963,-5366999,-3246628,-6193261,-3805074,-3966243,-1710072,-3919131,-5311876
128650,546126,-1041156,-110183,-584617,1938364,-2672926,-2301597,-5149337,-5372836,-3246753,-6196469,-3808426,-3967706,-1712399,-3918767,-5221222
128651,544446,-1037017,-110506,-584154,1941209,-2325756,-2298941,-5154932,-5376516,-3248031,-6202422,-3805950,-3967152,-1718349,-3919559,-4902852
128652,542741,-1034531,-112970,-586612,1936747,-2507374,-2303271,-5155447,-5371612,-3248216,-6200291,-3802384,-3965804,-1717096,-3920221,-4946292
128653,544274,-1038708,-113226,-587580,1933203,-2893202,-2306616,-5149860,-5367300,-3247234,-6194200,-3804467,-3966556,-1711181,-3919884,-5276494
128654,546238,-1041707,-110443,-584799,1937483,-2743789,-2302499,-5148576,-5372048,-3247036,-6195806,-3808303,-3968179,-1711980,-3919358,-5268245
128655,544896,-1038216,-110186,-583742,1941342,-2351508,-2298862,-5154097,-5377037,-3248377,-6202348,-3806758,-3968007,-1718285,-3920098,-4939656
128656,542720,-1034971,-112826,-586193,1937639,-2440566,-2302502,-5156157,-5373411,-3249054,-6201947,-3802941,-3966761,-1718697,-3921143,-4904331
128657,543920,-1038005,-113514,-587517,1933334,-2850958,-2306581,-5150838,-5367878,-3248010,-6195427,-3803869,-3966881,-1712584,-3920873,-5226553
128658,546401,-1041724,-110770,-584977,1936700,-2806079,-2303287,-5147939,-5371019,-3247335,-6195146,-3807849,-3968434,-1711588,-3920107,-5302894
128659,545576,-1039011,-109764,-583219,1941469,-2393775,-2298766,-5152877,-5376796,-3248439,-6201685,-3807163,-3968501,-1717707,-3920584,-4985861
128660,543266,-1034974,-112134,-585248,1938972,-2384749,-2301246,-5156074,-5374500,-3249393,-6202857,-3803136,-3967264,-1719592,-3921734,-4874292
128661,543662,-1037143,-113537,-587237,1933768,-2793246,-2306161,-5151727,-5368537,-3248698,-6196727,-3803169,-3967164,-1714027,-3921767,-5168892
128662,546021,-1041881,-111537,-585647,1935483,-2858873,-2304429,-5148001,-5370422,-3248021,-6195058,-3807519,-3968972,-1711746,-3921140,-5326722
128663,545826,-1040140,-109852,-583241,1940867,-2450931,-2299252,-5152104,-5376898,-3248974,-6201374,-3807939,-3969428,-1717402,-3921368,-5040866
128664,543491,-1035666,-111884,-584761,1939663,-2345040,-2300449,-5156297,-5376002,-3250071,-6203941,-3803889,-3968224,-1720532,-3922429,-4859151
128665,543083,-1036816,-113881,-587183,1933938,-2728669,-2305876,-5153131,-5369861,-3249640,-6198464,-3803003,-3967785,-1715732,-3922749,-5110266
128666,545474,-1041954,-112319,-586202,1934251,-2897962,-2305478,-5148389,-5370178,-3248914,-6195375,-3807322,-3969549,-1712205,-3922257,-5337660
128667,545663,-1041644,-110359,-583638,1939645,-2520584,-2300314,-5151586,-5377114,-3249875,-6201222,-3809047,-3970550,-1717290,-3922579,-5101461
128668,543314,-1037150,-112111,-584748,1939678,-2323239,-2300356,-5156691,-5378008,-3251309,-6205369,-3805495,-3969654,-1721788,-3923884,-4860675
128669,542399,-1037091,-114452,-587375,1934016,-2659161,-2305802,-5154739,-5371859,-3251010,-6200702,-3803527,-3968763,-1717832,-3924293,-5053744
128670,544680,-1042289,-113544,-587130,1932965,-2919546,-2306751,-5149432,-5370547,-3250167,-6196357,-3807397,-3970348,-1713212,-3923859,-5334603
128671,545558,-1043141,-111125,-584277,1938357,-2595772,-2301546,-5151242,-5377103,-3250681,-6201045,-3809906,-3971568,-1717079,-3923816,-5162226
128672,543486,-1038726,-112286,-584709,1939733,-2319006,-2300283,-5156836,-5379480,-3252164,-6206257,-3806825,-3970881,-1722518,-3925000,-4876013
128673,542186,-1037456,-114747,-587300,1934459,-2589439,-2305322,-5156052,-5373943,-3252301,-6202881,-3804207,-3969906,-1719946,-3925781,-5001872
128674,544288,-1042279,-114317,-587601,1932193,-2920843,-2307391,-5150321,-5370872,-3251157,-6197322,-3807169,-3970936,-1714315,-3925204,-5316382
128675,545784,-1044193,-111586,-584634,1937283,-2671237,-2302516,-5150646,-5376726,-3251290,-6200616,-3810432,-3972356,-1716726,-3924881,-5218516
128676,544062,-1040051,-112032,-584276,1940008,-2329449,-2299986,-5156332,-5380409,-3252704,-6206640,-3807977,-3971889,-1722707,-3925822,-4902440
128677,542307,-1037757,-114632,-586861,1935378,-2519359,-2304490,-5156917,-5375528,-3252939,-6204465,-3804531,-3970579,-1721377,-3926581,-4953367
128678,543878,-1042007,-114892,-587869,1931848,-2902012,-2307824,-5151373,-5371294,-3251924,-6198402,-3806723,-3971351,-1715448,-3926267,-5283120
128679,545781,-1044999,-112197,-585154,1936127,-2745288,-2303657,-5150217,-5376189,-3251824,-6200223,-3810621,-3973064,-1716422,-3925861,-5268803
128680,544444,-1041489,-111982,-584157,1939934,-2357652,-2300046,-5155731,-5381112,-3253206,-6206779,-3809011,-3972892,-1722706,-3926708,-4941962
128681,542398,-1038231,-114493,-586544,1936263,-2454567,-2303607,-5157562,-5377377,-3253821,-6206205,-3805197,-3971567,-1722909,-3927688,-4913348
128682,543367,-1041656,-115368,-588114,1931725,-2864957,-2307860,-5152406,-5372196,-3252949,-6199947,-3806494,-3971951,-1716977,-3927614,-5237896
128683,545529,-1045724,-112965,-585891,1934836,-2813792,-2304824,-5149919,-5375757,-3252485,-6200019,-3810746,-3973679,-1716296,-3927034,-5309559
128684,544597,-1043170,-112126,-584267,1939444,-2402586,-2300471,-5155012,-5381734,-3253747,-6206796,-3810191,-3973901,-1722582,-3927689,-4991709
128685,542316,-1039264,-114509,-586302,1936891,-2400595,-2302990,-5158086,-5379369,-3254637,-6207799,-3806129,-3972615,-1724283,-3928742,-4885511
128686,542739,-1041519,-115881,-588234,1931720,-2810666,-2307894,-5153655,-5373414,-3253846,-6201588,-3806236,-3972482,-1718588,-3928747,-5183352
128687,545319,-1046057,-113612,-586353,1933779,-2868166,-2305878,-5149756,-5375337,-3253116,-6199914,-3810537,-3974204,-1716296,-3928052,-5335792
128688,544925,-1044478,-112134,-584150,1939022,-2458523,-2300916,-5154042,-5381866,-3254097,-6206293,-3810958,-3974709,-1722026,-3928370,-5046496
128689,542453,-1040175,-114305,-585887,1937633,-2359314,-2302372,-5158324,-5380937,-3255216,-6208831,-3806974,-3973609,-1725162,-3929539,-4869376
128690,542194,-1041381,-116202,-588205,1932061,-2746164,-2307771,-5155008,-5374765,-3254770,-6203291,-3806130,-3973197,-1720252,-3929809,-5125142
128691,544665,-1046460,-114537,-587055,1932587,-2907230,-2307211,-5150273,-5375186,-3253985,-6200284,-3810417,-3974954,-1716763,-3929274,-5347856
128692,544925,-1045983,-112512,-584407,1938153,-2525937,-2301942,-5153471,-5381929,-3254744,-6206052,-3811893,-3975839,-1721762,-3929369,-5106521
128693,542792,-1041295,-114076,-585327,1938319,-2334890,-2301882,-5158302,-5382497,-3255974,-6209912,-3808088,-3974786,-1726006,-3930394,-4869237
128694,541956,-1041334,-116374,-587894,1932656,-2675504,-2307337,-5156156,-5376402,-3255756,-6205226,-3806270,-3973979,-1722007,-3930811,-5067529
128695,544173,-1046654,-115507,-587637,1931593,-2929306,-2308297,-5150947,-5375287,-3254968,-6201024,-3810304,-3975634,-1717484,-3930374,-5345217
128696,544998,-1047436,-113137,-584803,1936988,-2600126,-2303100,-5152884,-5381971,-3255565,-6205851,-3812827,-3976927,-1721484,-3930357,-5166936
128697,543003,-1042932,-114227,-585209,1938336,-2328689,-2301839,-5158302,-5384080,-3256855,-6210828,-3809533,-3976054,-1726647,-3931315,-4883316
128698,541780,-1041690,-116623,-587756,1933064,-2603584,-2306876,-5157349,-5378385,-3256794,-6207242,-3806842,-3974931,-1723836,-3931883,-5013729
128699,543861,-1046556,-116206,-588046,1930826,-2931512,-2308911,-5151649,-5375601,-3255801,-6201927,-3810056,-3976119,-1718410,-3931461,-5327192
128700,545315,-1048428,-113518,-585097,1935889,-2677008,-2303974,-5152034,-5381580,-3255942,-6205337,-3813297,-3977546,-1720976,-3931189,-5224782
128701,543424,-1044426,-114132,-584937,1938337,-2338973,-2301616,-5157877,-5385239,-3257327,-6211345,-3810825,-3977060,-1726919,-3932169,-4910351
128702,541555,-1042336,-116839,-587641,1933499,-2532957,-2306262,-5158524,-5380508,-3257686,-6209261,-3807570,-3975892,-1725615,-3933081,-4964835
128703,543217,-1046659,-117044,-588608,1929988,-2914541,-2309533,-5152947,-5376408,-3256715,-6203280,-3809931,-3976732,-1719723,-3932861,-5294865
128704,545134,-1049681,-114343,-585896,1934258,-2753179,-2305392,-5151859,-5381340,-3256529,-6205115,-3813827,-3978373,-1720706,-3932420,-5276779
128705,543673,-1046215,-114210,-584971,1937968,-2366204,-2301923,-5157466,-5386229,-3257853,-6211649,-3812227,-3978187,-1726987,-3933221,-4949341
128706,541499,-1043140,-116876,-587466,1934090,-2466663,-2305704,-5159390,-5382567,-3258524,-6211125,-3808501,-3976981,-1727230,-3934285,-4923801
128707,542527,-1046638,-117771,-589000,1929536,-2877086,-2309956,-5154231,-5377510,-3257744,-6205004,-3809967,-3977497,-1721362,-3934254,-5249596
128708,544876,-1050481,-115139,-586529,1932883,-2819328,-2306646,-5151626,-5380995,-3257142,-6205043,-3814115,-3979115,-1720577,-3933521,-5316554
128709,544166,-1047544,-114046,-584656,1937733,-2407392,-2301992,-5156482,-5386645,-3258128,-6211529,-3813242,-3979034,-1726564,-3933849,-4996647
128710,541901,-1043578,-116359,-586678,1935145,-2412346,-2304529,-5159457,-5384059,-3258873,-6212369,-3809102,-3977627,-1728026,-3934793,-4895287
128711,542365,-1045891,-117639,-588549,1930046,-2823393,-2309367,-5154957,-5378157,-3258067,-6206216,-3809309,-3977541,-1722312,-3934754,-5195792
128712,544890,-1050381,-115347,-586619,1932207,-2873773,-2307242,-5151134,-5380091,-3257215,-6204630,-3813595,-3979152,-1720021,-3933938,-5343176
128713,544656,-1048495,-113675,-584202,1937636,-2462737,-2302056,-5155274,-5386409,-3258046,-6210875,-3813766,-3979455,-1725595,-3934083,-5051296
128714,542321,-1044089,-115740,-585794,1936254,-2370381,-2303425,-5159300,-5385278,-3258994,-6213210,-3809638,-3978140,-1728456,-3935091,-4879026
128715,542101,-1045339,-117527,-588037,1930731,-2759851,-2308717,-5155806,-5379021,-3258322,-6207486,-3808761,-3977564,-1723321,-3935216,-5138364
128716,544491,-1050433,-115839,-586907,1931369,-2913930,-2308050,-5151162,-5379532,-3257489,-6204568,-3813121,-3979301,-1719876,-3934664,-5356186
128717,544716,-1049819,-113779,-584246,1936961,-2529359,-2302696,-5154392,-5386281,-3258252,-6210412,-3814551,-3980142,-1724915,-3934788,-5110336
128718,542534,-1045139,-115336,-585242,1937010,-2345307,-2302711,-5159153,-5386745,-3259449,-6214187,-3810719,-3979064,-1729056,-3935832,-4877526
128719,541754,-1045206,-117533,-587733,1931359,-2688997,-2308099,-5156902,-5380596,-3259108,-6209364,-3808897,-3978218,-1724918,-3936194,-5079951
128720,544214,-1050301,-116364,-587191,1930608,-2937112,-2308687,-5151459,-5379435,-3258122,-6205044,-3812777,-3979680,-1720257,-3935576,-5354479
