Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6703,-2.50635,-2.14785,-6.97015,0.99696,-3.5024,-0.76512,1.18326,-6.53079
6704,0.85701,0.90687,-4.92855,2.28336,-3.5024,-1.2752,-0.09594,-4.75111
6705,2.92677,2.94335,-3.14215,3.31248,-2.99296,-0.25504,1.4391,-4.49687
6706,0.85701,0.39775,-4.92855,2.02608,-4.52128,0.0,2.46246,-10.34439
6707,-0.43659,-0.36593,-4.92855,2.02608,-4.776,2.29536,4.76502,-9.32743
6708,4.22037,4.72527,-1.61095,5.11344,-3.24768,3.57056,5.02086,-0.68327
6709,5.51397,5.23439,-2.63175,3.0552,-8.34208,-4.33568,-2.91018,-0.68327
6710,2.15061,1.67055,-5.94935,-1.31856,-12.92704,-10.71168,-7.25946,-7.03927
6711,-1.73019,-2.40241,-10.03255,-4.6632,-15.21952,-12.24192,-6.74778,-14.66647
6712,-7.68075,-7.74817,-16.66775,-10.06608,-18.53088,-14.53728,-7.77114,-14.41223
6713,-10.52667,-10.54833,-19.47495,-12.89616,-20.31392,-14.79232,-9.56202,-8.81895
6714,-11.30283,-11.05745,-19.21975,-12.3816,-19.54976,-13.51712,-9.30618,-8.56471
6715,-13.63131,-13.85761,-19.73015,-13.41072,-20.0592,-13.51712,-9.05034,-13.14103
6716,-12.85515,-12.83937,-18.70935,-12.89616,-19.80448,-12.24192,-8.02698,-14.41223
6717,-9.75051,-9.27553,-16.66775,-11.0952,-17.76672,-9.94656,-6.74778,-13.90375
6718,-8.97435,-8.76641,-15.90215,-10.32336,-16.49312,-9.18144,-5.72442,-16.70039
6719,-7.16331,-6.72993,-12.83975,-6.97872,-12.4176,-6.63104,-5.46858,-14.15799
6720,-0.17787,0.65231,-4.41815,1.25424,-4.52128,-1.2752,-2.65434,-8.81895
6721,2.92677,3.19791,-0.07975,6.14256,-0.70048,1.53024,1.18326,-11.10711
6722,4.47909,4.72527,3.23785,10.7736,3.37504,4.84576,3.74166,-10.09015
6723,8.35989,8.28911,9.36265,16.69104,8.46944,8.67136,4.50918,0.33369
6724,9.39477,9.81647,11.14905,18.74928,9.2336,7.39616,1.18326,4.40153
6725,8.61861,8.79823,9.87305,17.72016,6.94112,5.61088,-0.09594,1.35065
6726,8.61861,8.79823,10.89385,17.97744,7.45056,6.376,1.69494,-0.93751
6727,9.65349,9.81647,13.95625,20.29296,10.25248,7.90624,3.9975,-1.19175
6728,11.98197,12.10751,13.95625,19.7784,8.46944,5.86592,-0.35178,-0.93751
6729,7.58373,7.01631,8.85225,14.6328,3.12032,0.76512,-5.98026,-3.22567
6730,-0.69531,-1.12961,2.98265,9.74448,0.57312,-1.2752,-6.74778,-6.27655
6731,-1.98891,-1.12961,2.47225,9.74448,1.84672,0.25504,-4.9569,-7.54775
6732,1.63317,2.43423,4.76905,11.03088,2.10144,0.76512,-3.6777,-8.81895
6733,2.66805,2.68879,2.98265,8.97264,-0.44576,-1.78528,-4.44522,-10.09015
6734,3.70293,3.96159,2.98265,8.2008,0.06368,-2.29536,-4.44522,-4.75111
6735,9.13605,9.56191,7.57625,13.60368,7.19584,1.53024,-1.63098,1.35065
6736,14.31045,14.65311,13.19065,19.00656,13.81856,5.61088,1.95078,6.43545
6737,12.75813,12.36207,11.40425,17.97744,13.0544,3.06048,-0.09594,6.43545
6738,5.77269,5.23439,6.04505,13.3464,9.2336,0.76512,-2.14266,1.60489
6739,1.37445,1.16143,3.74825,11.03088,7.96,1.53024,-1.1193,-4.24263
6740,1.37445,1.67055,2.21705,9.74448,6.94112,1.53024,-0.35178,-5.00535
6741,2.66805,2.94335,2.72745,10.00176,7.96,1.78528,1.4391,-4.49687
6742,2.15061,2.17967,3.74825,11.54544,9.74304,4.08064,5.02086,-4.49687
6743,-0.69531,-1.38417,1.45145,9.74448,10.25248,5.61088,6.30006,-7.03927
6744,-6.12843,-6.47537,-4.92855,4.3416,5.15808,2.29536,-0.09594,-9.83591
6745,-9.23307,-8.76641,-9.01175,0.22512,0.3184,-1.2752,-6.74778,-10.59863
6746,-5.35227,-4.43889,-5.69415,2.28336,2.8656,-0.51008,-6.49194,-6.78503
6747,1.37445,1.92511,1.45145,9.74448,9.48832,3.31552,-2.91018,-2.20871
6748,5.77269,6.25263,6.30025,14.6328,12.79968,5.35584,-4.44522,-0.93751
6749,8.87733,9.30735,8.08665,15.9192,12.54496,4.33568,-5.21274,-0.42903
6750,8.87733,8.79823,7.32105,14.6328,9.99776,2.04032,-2.3985,-0.68327
6751,9.39477,9.56191,9.36265,16.94832,12.79968,5.61088,2.7183,2.87609
6752,13.27557,13.63487,12.93545,21.57936,18.1488,11.73184,5.78838,7.70665
6753,12.75813,12.87119,11.14905,20.55024,16.36576,10.2016,3.48582,3.13033
6754,9.91221,9.81647,9.61785,18.492,12.79968,7.14112,0.41574,3.38457
6755,7.58373,7.77999,7.83145,16.69104,10.5072,5.1008,-1.1193,6.43545
6756,6.03141,6.50719,6.30025,15.66192,9.99776,4.59072,-0.60762,7.19817
6757,2.66805,2.43423,2.98265,11.80272,7.19584,2.5504,-1.1193,1.85913
6758,0.33957,0.39775,0.68585,9.4872,6.43168,1.53024,0.41574,-1.95447
6759,4.73781,5.99807,4.00345,12.06,9.74304,3.31552,2.20662,1.60489
6760,9.91221,10.32559,5.78985,13.08912,10.25248,0.76512,-1.1193,3.13033
6761,4.99653,4.47071,0.43065,8.2008,4.39392,-7.14112,-9.81786,-2.71719
6762,-3.54123,-3.92977,-4.92855,2.79792,-0.70048,-11.22176,-13.14378,-9.07319
6763,-6.38715,-6.22081,-6.97015,-0.03216,-2.2288,-9.94656,-11.09706,-10.34439
6764,-6.12843,-6.22081,-8.75655,-2.60496,-3.75712,-8.9264,-9.30618,-11.10711
6765,-6.90459,-6.98449,-10.54295,-4.40592,-5.54016,-8.16128,-8.28282,-11.86983
6766,-4.57611,-3.92977,-8.24615,-1.31856,-1.97408,-4.33568,-4.70106,-9.58167
6767,0.33957,0.65231,-4.16295,3.56976,3.88448,-1.53024,-1.1193,-7.29351
6768,1.89189,1.67055,-2.63175,5.11344,4.90336,-2.29536,-0.35178,-8.05623
6769,1.11573,1.16143,-2.12135,5.11344,3.37504,-3.57056,-2.14266,-10.85287
6770,1.11573,1.41599,-0.84535,6.39984,2.8656,-2.80544,-3.6777,-10.09015
6771,1.11573,1.41599,-1.86615,5.37072,0.3184,-1.78528,-5.46858,-9.07319
6772,4.47909,4.97983,-0.59015,6.9144,1.33728,1.02016,-3.42186,-5.00535
6773,5.77269,6.25263,0.68585,7.94352,2.61088,1.53024,-1.63098,-3.47991
6774,1.37445,1.41599,-2.88695,4.3416,-1.46464,-3.31552,-6.2361,-5.76807
6775,-0.43659,-0.36593,-5.43895,1.25424,-4.776,-5.86592,-8.53866,-4.24263
6776,0.85701,1.16143,-7.99095,-1.06128,-6.0496,-5.86592,-8.28282,-1.95447
6777,-0.17787,-0.62049,-11.05335,-3.3768,-7.3232,-6.88608,-9.30618,-5.51383
6778,-3.79995,-4.18433,-12.07415,-3.89136,-7.83264,-8.41632,-12.6321,-11.36135
6779,-5.61099,-5.71169,-10.28775,-2.0904,-7.3232,-9.18144,-14.67882,-13.64951
6780,-2.50635,-2.14785,-6.20455,2.02608,-4.26656,-6.88608,-8.53866,-10.09015
6781,-0.43659,-0.36593,-5.94935,3.56976,-3.75712,-5.1008,-3.16602,-7.03927
6782,-3.28251,-3.42065,-7.99095,1.51152,-6.30432,-5.1008,-3.16602,-8.31047
6783,-3.79995,-3.42065,-7.48055,1.25424,-6.0496,-3.31552,-3.16602,-9.07319
6784,-2.24763,-1.38417,-6.45975,2.02608,-5.28544,-2.29536,-3.93354,-7.29351
6785,-1.21275,-1.38417,-7.22535,1.25424,-5.79488,-2.80544,-6.74778,-7.54775
6786,-0.69531,-0.87505,-6.97015,1.51152,-4.776,-2.04032,-7.25946,-8.81895
6787,-0.95403,-0.62049,-4.92855,3.56976,-1.97408,-0.51008,-4.9569,-7.80199
6788,0.85701,1.41599,-1.61095,6.65712,2.10144,1.53024,-1.37514,-5.00535
6789,-2.50635,-3.16609,-4.92855,3.31248,-0.19104,-2.04032,-4.18938,-7.80199
6790,-8.19819,-8.76641,-10.79815,-3.63408,-7.06848,-10.45664,-11.86458,-10.34439
6791,-6.90459,-6.47537,-10.54295,-4.40592,-9.61568,-11.73184,-14.16714,-8.56471
6792,-4.57611,-3.92977,-8.24615,-1.83312,-8.08736,-10.2016,-12.37626,-8.31047
6793,-5.61099,-5.45713,-8.50135,-1.31856,-7.3232,-11.4768,-12.6321,-9.07319
6794,-6.64587,-6.22081,-8.24615,-0.03216,-5.54016,-11.73184,-13.14378,-11.86983
6795,-5.86971,-5.20257,-6.97015,1.7688,-3.75712,-10.71168,-14.16714,-12.37831
6796,-3.79995,-3.16609,-5.18375,3.31248,-2.99296,-9.94656,-14.93466,-9.58167
6797,-2.24763,-2.14785,-4.16295,3.56976,-3.75712,-10.2016,-14.42298,-7.03927
6798,-4.31739,-4.43889,-6.20455,0.73968,-6.30432,-11.98688,-14.16714,-7.54775
6799,-3.79995,-3.67521,-7.22535,-0.804,-6.55904,-10.45664,-10.58538,-7.54775
6800,-3.02379,-2.91153,-7.73575,-1.31856,-5.79488,-8.67136,-8.53866,-7.54775
6801,-7.42203,-8.00273,-10.54295,-3.89136,-7.57792,-10.2016,-9.81786,-13.14103
6802,-13.11387,-13.34849,-13.86055,-6.20688,-10.37984,-12.24192,-10.0737,-17.20887
6803,-11.30283,-10.80289,-12.58455,-5.69232,-10.63456,-12.24192,-7.77114,-10.85287
6804,-7.68075,-7.23905,-12.32935,-6.97872,-13.18176,-15.81248,-11.60874,-7.54775
6805,-8.97435,-9.27553,-15.90215,-10.83792,-17.00256,-20.4032,-16.98138,-13.39527
6806,-15.18363,-15.38497,-20.75095,-14.43984,-19.04032,-21.16832,-17.23722,-23.31063
6807,-20.61675,-20.47617,-22.02695,-14.69712,-17.00256,-17.59776,-14.42298,-25.85303
6808,-21.39291,-21.23985,-20.49575,-12.12432,-13.6912,-13.26208,-11.60874,-21.53095
6809,-19.06443,-18.94881,-18.19895,-10.06608,-11.90816,-11.22176,-10.0737,-18.48007
6810,-15.44235,-15.13041,-16.41255,-9.55152,-11.39872,-12.24192,-11.09706,-16.19191
6811,-11.82027,-11.56657,-15.39175,-10.06608,-12.92704,-14.79232,-12.37626,-14.15799
6812,-11.56155,-11.56657,-16.92295,-12.12432,-16.2384,-16.5776,-13.14378,-14.66647
6813,-16.21851,-16.91233,-22.02695,-17.78448,-21.84224,-20.14816,-15.44634,-19.24279
6814,-23.20395,-23.78545,-28.66215,-24.47376,-27.19136,-24.48384,-17.49306,-24.32759
6815,-23.20395,-23.02177,-28.66215,-24.21648,-25.66304,-22.69856,-12.88794,-21.78519
6816,-17.51211,-16.91233,-24.57895,-19.32816,-20.82336,-17.08768,-6.74778,-18.48007
6817,-17.51211,-17.67601,-24.83415,-18.8136,-21.58752,-17.59776,-8.28282,-20.00551
6818,-22.16907,-23.02177,-26.87575,-20.35728,-23.88,-20.65824,-11.86458,-21.78519
6819,-21.13419,-20.98529,-21.77175,-15.72624,-18.27616,-16.06752,-8.53866,-18.48007
6820,-19.06443,-18.94881,-18.19895,-11.86704,-13.43648,-13.00704,-7.00362,-18.22583
6821,-20.87547,-20.98529,-19.21975,-11.86704,-13.18176,-13.77216,-12.12042,-24.07335
6822,-22.68651,-22.51265,-19.98535,-12.3816,-15.21952,-16.06752,-14.67882,-25.59879
6823,-19.84059,-19.20337,-16.41255,-9.8088,-13.43648,-14.28224,-11.86458,-21.53095
6824,-12.33771,-11.31201,-11.05335,-5.69232,-8.34208,-8.9264,-8.02698,-14.41223
6825,-5.61099,-5.20257,-7.48055,-2.86224,-5.03072,-6.63104,-6.2361,-8.31047
6826,-8.97435,-9.27553,-9.52215,-4.40592,-7.57792,-10.96672,-10.0737,-11.86983
6827,-15.44235,-15.63953,-13.35015,-8.26512,-11.65344,-16.5776,-15.95802,-20.76823
6828,-14.92491,-14.62129,-13.86055,-10.32336,-13.6912,-18.61792,-18.77226,-17.20887
6829,-12.85515,-12.83937,-14.62615,-11.35248,-14.45536,-19.63808,-19.79562,-12.37831
6830,-11.30283,-11.56657,-13.09495,-10.06608,-12.4176,-19.38304,-18.00474,-12.12407
6831,-10.78539,-10.80289,-10.03255,-6.97872,-9.36096,-17.08768,-14.67882,-12.88679
6832,-11.56155,-11.56657,-8.24615,-5.43504,-7.83264,-14.28224,-12.12042,-15.42919
6833,-12.85515,-13.34849,-8.50135,-5.43504,-6.55904,-11.22176,-9.81786,-18.22583
6834,-12.33771,-12.33025,-4.41815,-1.83312,-0.44576,-5.61088,-4.44522,-14.15799
6835,-8.97435,-8.76641,0.43065,4.3416,5.66752,-0.76512,-2.3985,-7.29351
6836,-7.16331,-7.23905,1.19625,6.65712,6.43168,-1.02016,-4.9569,-6.02231
6837,-11.82027,-12.33025,-4.67335,0.99696,-0.19104,-7.14112,-12.6321,-12.63255
6838,-16.73595,-16.91233,-11.56375,-5.9496,-7.3232,-12.752,-16.21386,-17.20887
6839,-15.95979,-15.38497,-11.56375,-6.97872,-7.06848,-10.96672,-12.37626,-13.90375
6840,-13.37259,-12.83937,-10.28775,-5.69232,-5.28544,-7.6512,-8.7945,-14.15799
6841,-10.26795,-9.78465,-9.77735,-4.92048,-5.03072,-7.39616,-8.7945,-14.15799
6842,-8.19819,-7.74817,-7.22535,-2.60496,-4.26656,-7.39616,-9.56202,-12.12407
6843,-6.12843,-5.96625,-3.90775,0.4824,-1.97408,-6.12096,-8.28282,-14.66647
6844,-3.79995,-3.92977,-2.12135,0.73968,-0.9552,-6.376,-8.02698,-12.88679
6845,-4.57611,-4.94801,-4.92855,-2.34768,-2.99296,-6.63104,-8.7945,-9.32743
6846,-10.00923,-10.54833,-8.24615,-4.92048,-4.01184,-4.08064,-5.72442,-10.09015
6847,-15.44235,-15.38497,-10.54295,-5.17776,-4.01184,-2.04032,-0.86346,-12.63255
6848,-17.51211,-17.42145,-13.09495,-7.49328,-6.30432,-4.08064,-0.35178,-12.12407
6849,-20.35803,-20.22161,-17.94375,-13.15344,-12.4176,-9.94656,-5.72442,-14.15799
6850,-19.06443,-18.69425,-18.70935,-15.46896,-16.49312,-13.00704,-10.0737,-13.64951
6851,-14.14875,-13.85761,-15.90215,-14.9544,-17.00256,-15.55744,-13.14378,-10.09015
6852,-10.26795,-10.29377,-14.62615,-15.21168,-18.27616,-19.38304,-16.98138,-10.09015
6853,-7.16331,-7.23905,-14.11575,-14.9544,-18.02144,-21.16832,-20.3073,-11.36135
6854,-5.35227,-5.20257,-12.58455,-12.89616,-16.49312,-20.91328,-21.07482,-13.14103
6855,-5.35227,-5.45713,-10.28775,-10.32336,-14.71008,-18.36288,-18.77226,-11.10711
6856,-2.76507,-2.40241,-5.18375,-4.92048,-9.36096,-13.26208,-12.12042,-3.22567
6857,-5.61099,-5.45713,-7.73575,-6.20688,-10.63456,-13.26208,-10.58538,-6.53079
6858,-12.07899,-12.07569,-13.09495,-10.06608,-12.92704,-13.26208,-8.7945,-12.37831
6859,-16.73595,-16.40321,-14.62615,-9.8088,-9.8704,-9.69152,-3.6777,-13.64951
6860,-18.02955,-17.67601,-13.86055,-7.75056,-6.55904,-8.41632,-2.14266,-15.42919
6861,-17.77083,-17.42145,-14.62615,-8.26512,-6.81376,-10.71168,-6.49194,-16.19191
6862,-15.70107,-15.13041,-14.37095,-8.26512,-6.81376,-12.24192,-10.58538,-14.66647
6863,-11.30283,-10.80289,-11.56375,-5.43504,-4.01184,-10.71168,-8.28282,-11.86983
6864,-2.50635,-1.63873,-5.69415,0.4824,1.08256,-6.12096,-3.42186,-4.49687
6865,-0.43659,-0.36593,-6.71495,-0.804,-1.20992,-8.67136,-6.49194,-7.54775
6866,-4.83483,-5.45713,-11.05335,-6.20688,-6.55904,-14.0272,-12.37626,-12.63255
6867,-6.90459,-6.98449,-10.79815,-6.72144,-7.3232,-14.79232,-13.39962,-10.85287
6868,-5.09355,-4.69345,-7.22535,-3.63408,-5.54016,-12.752,-12.6321,-7.29351
6869,-6.90459,-6.98449,-7.73575,-2.0904,-4.776,-10.96672,-13.14378,-11.10711
6870,-10.78539,-11.05745,-9.52215,-2.60496,-4.52128,-10.2016,-11.09706,-13.90375
6871,-12.33771,-12.07569,-8.50135,-2.0904,-2.73824,-9.18144,-7.25946,-13.39527
6872,-11.30283,-11.05745,-6.45975,-0.804,-1.97408,-7.6512,-5.21274,-13.14103
6873,-8.45691,-8.00273,-5.69415,-0.28944,-2.48352,-7.39616,-4.44522,-11.10711
6874,-7.42203,-6.98449,-6.97015,-1.06128,-3.75712,-8.67136,-4.18938,-10.34439
6875,-7.42203,-7.23905,-7.73575,-1.83312,-4.26656,-7.14112,-1.63098,-9.07319
6876,-8.45691,-8.76641,-9.01175,-3.3768,-4.776,-6.88608,-0.86346,-10.34439
6877,-12.85515,-13.85761,-13.86055,-8.5224,-10.37984,-13.51712,-8.53866,-18.73431
6878,-19.06443,-19.71249,-20.24055,-14.9544,-16.49312,-19.89312,-14.93466,-24.83607
6879,-22.42779,-22.25809,-24.57895,-18.8136,-19.80448,-21.6784,-16.21386,-20.51399
6880,-18.54699,-17.93057,-24.32375,-18.55632,-18.7856,-19.38304,-13.14378,-12.63255
6881,-13.63131,-13.34849,-23.04775,-17.26992,-17.00256,-18.36288,-11.09706,-13.39527
6882,-7.93947,-8.00273,-17.94375,-12.63888,-11.90816,-13.51712,-6.49194,-12.88679
6883,-1.47147,-1.38417,-7.99095,-3.3768,-3.5024,-3.8256,0.92742,-4.49687
6884,1.11573,1.16143,-1.10055,2.79792,1.84672,2.04032,4.25334,1.85913
6885,-1.47147,-1.63873,0.68585,4.3416,2.35616,3.31552,3.22998,0.07945
6886,-4.57611,-4.94801,0.17545,4.3416,1.592,2.80544,1.4391,-3.73415
6887,-3.54123,-3.16609,0.94105,4.85616,0.82784,3.06048,0.92742,-1.44599
6888,-0.43659,-0.62049,0.43065,4.08432,-0.9552,2.04032,-0.35178,0.33369
6889,-7.16331,-8.00273,-9.01175,-5.43504,-9.10624,-7.90624,-11.09706,-8.31047
6890,-19.32315,-20.47617,-20.75095,-16.49808,-19.29504,-19.63808,-21.84234,-17.71735
6891,-25.01499,-25.05825,-24.57895,-19.58544,-21.84224,-21.93344,-22.09818,-19.49703
6892,-22.16907,-21.49441,-21.51655,-16.75536,-18.02144,-17.34272,-16.4697,-16.44615
6893,-20.09931,-19.71249,-19.98535,-15.46896,-14.9648,-13.77216,-13.65546,-18.73431
6894,-21.91035,-22.51265,-20.75095,-15.72624,-14.45536,-12.752,-14.67882,-23.05639
6895,-23.72139,-24.04001,-21.77175,-15.98352,-14.20064,-12.49696,-13.9113,-26.61575
6896,-23.98011,-23.53089,-23.30295,-17.26992,-15.21952,-14.28224,-13.9113,-25.59879
6897,-26.30859,-26.33105,-27.64135,-20.61456,-18.27616,-17.59776,-16.4697,-26.61575
6898,-31.22427,-31.93137,-32.23495,-24.47376,-22.09696,-20.4032,-17.7489,-32.97175
6899,-33.29403,-33.71329,-31.97975,-24.47376,-21.3328,-19.38304,-15.44634,-35.51415
6900,-29.67195,-29.38577,-28.40695,-23.18736,-19.04032,-18.61792,-14.93466,-32.20903
6901,-26.56731,-26.58561,-28.15175,-23.9592,-19.29504,-20.91328,-16.72554,-31.95479
6902,-29.15451,-29.38577,-29.93815,-26.27472,-21.07808,-24.2288,-19.79562,-35.25991
6903,-29.67195,-29.64033,-27.38615,-23.9592,-20.56864,-24.2288,-18.26058,-33.98871
6904,-26.56731,-26.33105,-24.83415,-22.15824,-20.82336,-25.24896,-18.51642,-27.12423
6905,-23.98011,-24.04001,-25.59975,-23.70192,-23.37056,-28.56448,-23.12154,-22.03943
6906,-25.27371,-25.56737,-28.66215,-26.78928,-26.68192,-32.13504,-27.72666,-23.05639
6907,-26.04987,-25.56737,-28.66215,-26.27472,-25.40832,-31.11488,-27.47082,-22.29367
6908,-27.34347,-27.09473,-29.68295,-26.27472,-24.64416,-30.09472,-27.47082,-24.83607
6909,-32.51787,-33.20417,-36.06295,-32.44944,-29.22912,-33.41024,-31.05258,-34.75143
6910,-37.69227,-38.29537,-41.93255,-39.13872,-35.59712,-38.00096,-36.16938,-36.02263
6911,-39.76203,-40.07729,-44.73975,-43.51248,-39.67264,-41.31648,-38.72778,-33.22599
6912,-40.53819,-40.58641,-45.76055,-45.31344,-41.45568,-44.12192,-38.2161,-37.03959
6913,-43.64283,-44.40481,-51.37495,-51.23088,-46.8048,-50.49792,-42.0537,-49.24311
6914,-50.11083,-51.02337,-57.75495,-56.89104,-52.15392,-55.34368,-45.37962,-57.37879
6915,-55.28523,-56.11457,-60.30695,-57.92016,-52.66336,-54.57856,-45.37962,-54.32791
6916,-56.57883,-56.62369,-60.30695,-56.63376,-51.13504,-53.04832,-43.84458,-50.00583
6917,-56.32011,-56.11457,-60.05175,-56.37648,-50.6256,-52.02816,-43.07706,-48.73463
6918,-53.99163,-53.56897,-57.24455,-54.57552,-48.58784,-48.71264,-40.7745,-47.20919
6919,-47.00619,-46.18673,-49.33335,-48.91536,-41.96512,-42.84672,-36.68106,-42.63287
6920,-37.95099,-37.27713,-40.40135,-40.93968,-33.55936,-37.74592,-31.8201,-38.81927
6921,-32.00043,-31.93137,-35.55255,-35.27952,-28.9744,-35.45056,-29.2617,-32.46327
6922,-29.93067,-29.89489,-33.00055,-32.70672,-27.44608,-34.17536,-28.23834,-25.59879
6923,-28.89579,-29.13121,-30.95895,-30.3912,-25.91776,-31.36992,-26.7033,-22.80215
6924,-25.79115,-25.82193,-27.13095,-26.532,-20.82336,-25.75904,-22.09818,-21.53095
6925,-24.23883,-24.29457,-25.85495,-25.76016,-17.76672,-22.9536,-19.28394,-22.03943
6926,-28.37835,-28.36753,-31.46935,-31.42032,-23.11584,-28.30944,-22.8657,-21.53095
6927,-29.41323,-29.38577,-35.04215,-35.02224,-28.21024,-31.11488,-24.40074,-17.71735
6928,-28.37835,-28.36753,-35.29735,-34.50768,-28.46496,-29.83968,-26.95914,-16.95463
6929,-32.77659,-33.45873,-37.08375,-35.27952,-28.9744,-32.90016,-31.30842,-23.81911
6930,-39.76203,-40.58641,-41.16695,-37.85232,-30.75744,-38.256,-34.63434,-30.17511
6931,-43.12539,-42.87745,-43.71895,-39.65328,-32.7952,-39.5312,-36.68106,-30.93783
6932,-41.83179,-41.35009,-43.97415,-39.396,-32.54048,-38.51104,-36.68106,-28.39543
6933,-35.36379,-35.24065,-39.38055,-34.50768,-28.21024,-34.17536,-33.35514,-24.83607
6934,-29.15451,-28.62209,-34.02135,-30.3912,-23.62528,-30.85984,-30.02922,-23.81911
6935,-26.04987,-26.07649,-32.49015,-30.13392,-22.6064,-31.62496,-30.28506,-22.29367
6936,-29.41323,-30.14945,-34.27655,-32.19216,-24.89888,-35.19552,-32.33178,-23.31063
6937,-36.65739,-37.53169,-38.35975,-35.79408,-29.48384,-39.27616,-36.68106,-26.10727
6938,-37.69227,-37.53169,-38.10455,-35.5368,-29.48384,-38.00096,-36.9369,-24.58183
6939,-32.51787,-32.44049,-34.53175,-32.19216,-26.4272,-34.68544,-33.35514,-22.03943
6940,-27.60219,-27.60385,-29.93815,-27.56112,-22.35168,-31.36992,-30.02922,-22.29367
6941,-27.08475,-27.34929,-27.38615,-24.47376,-19.54976,-29.58464,-28.23834,-25.85303
6942,-27.60219,-27.60385,-24.83415,-21.64368,-16.2384,-26.52416,-24.91242,-26.86999
6943,-26.56731,-26.07649,-20.24055,-17.5272,-11.65344,-21.93344,-21.07482,-26.10727
6944,-24.49755,-24.04001,-17.94375,-14.9544,-9.61568,-20.4032,-20.81898,-26.36151
6945,-25.53243,-25.82193,-21.51655,-17.78448,-13.43648,-23.97376,-23.63322,-29.66663
6946,-27.60219,-27.60385,-25.59975,-21.90096,-18.53088,-28.0544,-26.7033,-34.75143
6947,-26.82603,-26.58561,-25.85495,-23.44464,-21.3328,-29.83968,-27.72666,-32.20903
6948,-26.82603,-26.84017,-26.11015,-24.21648,-22.35168,-30.09472,-26.7033,-26.86999
6949,-32.25915,-32.69505,-31.46935,-29.36208,-27.19136,-35.45056,-32.58762,-27.88695
6950,-37.95099,-38.04081,-36.82855,-34.50768,-31.5216,-40.55136,-37.96026,-30.42935
6951,-35.10507,-34.22241,-35.04215,-31.93488,-27.95552,-38.256,-36.42522,-25.09031
6952,-30.18939,-29.64033,-32.23495,-29.61936,-24.89888,-35.45056,-34.63434,-21.02247
6953,-30.44811,-30.91313,-33.25575,-30.90576,-26.4272,-35.96064,-34.89018,-20.25975
6954,-30.96555,-31.16769,-33.25575,-31.42032,-26.93664,-35.19552,-33.86682,-15.42919
6955,-26.82603,-26.07649,-28.91735,-27.56112,-22.6064,-31.11488,-30.28506,-8.05623
6956,-21.91035,-21.74897,-25.59975,-24.73104,-19.80448,-29.07456,-28.23834,-8.05623
6957,-25.79115,-26.58561,-29.93815,-28.84752,-25.66304,-33.41024,-31.30842,-15.93767
6958,-27.86091,-27.85841,-30.19335,-29.87664,-28.21024,-33.41024,-30.28506,-16.19191
6959,-24.75627,-23.78545,-25.59975,-25.76016,-25.91776,-31.11488,-26.95914,-13.64951
6960,-24.49755,-24.29457,-25.08935,-24.98832,-25.66304,-32.90016,-29.00586,-18.98855
6961,-24.75627,-24.29457,-24.83415,-24.47376,-25.1536,-32.13504,-30.79674,-21.02247
6962,-23.20395,-22.76721,-22.79255,-22.6728,-22.86112,-28.0544,-29.00586,-19.75127
6963,-20.09931,-19.96705,-19.73015,-20.35728,-19.80448,-25.75904,-27.47082,-13.64951
6964,-19.58187,-20.22161,-20.75095,-21.12912,-19.80448,-27.03424,-26.19162,-11.10711
6965,-25.79115,-26.33105,-27.64135,-26.01744,-24.64416,-29.83968,-27.21498,-19.75127
6966,-31.48299,-31.67681,-32.74535,-29.36208,-27.19136,-30.34976,-27.72666,-26.61575
6967,-34.32891,-33.96785,-33.25575,-29.87664,-26.17248,-29.58464,-27.72666,-26.86999
6968,-33.03531,-32.69505,-31.21415,-28.59024,-23.88,-29.07456,-26.95914,-26.61575
6969,-31.22427,-30.91313,-29.93815,-27.04656,-23.37056,-29.58464,-26.7033,-29.92087
6970,-29.93067,-29.89489,-27.64135,-24.47376,-20.82336,-26.52416,-23.12154,-26.86999
6971,-28.11963,-27.85841,-25.59975,-21.90096,-19.54976,-24.73888,-20.3073,-20.25975
6972,-21.13419,-20.47617,-18.70935,-15.98352,-14.9648,-20.91328,-15.95802,-13.64951
6973,-10.52667,-9.53009,-7.48055,-5.43504,-5.54016,-13.51712,-10.32954,-7.80199
6974,-3.28251,-2.40241,1.45145,3.31248,3.12032,-6.63104,-6.49194,1.60489
6975,-3.79995,-3.42065,3.49305,4.85616,4.90336,-6.12096,-11.3529,3.63881
6976,-4.31739,-3.42065,3.74825,3.82704,3.62976,-8.41632,-15.1905,2.36761
6977,-3.54123,-2.91153,3.23785,2.28336,1.84672,-9.69152,-14.16714,-1.70023
6978,-5.86971,-5.71169,-0.33495,-0.54672,-0.19104,-10.45664,-13.65546,-6.27655
6979,-8.71563,-8.51185,-3.65255,-2.86224,-2.99296,-12.752,-15.44634,-8.05623
6980,-8.71563,-8.51185,-3.65255,-3.11952,-3.24768,-14.0272,-15.1905,-8.05623
6981,-9.49179,-9.27553,-3.90775,-3.11952,-2.99296,-13.51712,-12.6321,-8.56471
6982,-12.33771,-12.33025,-5.94935,-4.40592,-4.01184,-11.4768,-10.0737,-11.36135
6983,-11.82027,-11.31201,-5.94935,-4.6632,-4.26656,-9.18144,-9.30618,-10.59863
6984,-7.42203,-6.72993,-3.14215,-2.0904,-2.73824,-6.88608,-7.00362,-5.00535
