Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
5727, 82892, 82876, 82647, 82485, 82718, 82765, 82558, 82872
5728, 82898, 82860, 82638, 82478, 82724, 82765, 82561, 82874
5729, 82899, 82849, 82638, 82496, 82724, 82761, 82553, 82866
5730, 82904, 82861, 82664, 82496, 82736, 82765, 82564, 82874
5731, 82906, 82858, 82653, 82490, 82729, 82754, 82554, 82874
5732, 55108, 55045, 54885, 54701, 54942, 54967, 54814, 55090
5733, -56655, -56730, -56785, -56992, -56789, -56802, -56786, -56588
5734, -84756, -84822, -84852, -85067, -84872, -84892, -84839, -84660
5735, -84768, -84826, -84857, -85062, -84862, -84897, -84845, -84658
5736, -84763, -84815, -84859, -85067, -84860, -84904, -84847, -84656
5737, -84745, -84812, -84855, -85067, -84871, -84904, -84846, -84648
5738, -84737, -84819, -84854, -85064, -84862, -84897, -84834, -84626
5739, -84757, -84817, -84849, -85062, -84867, -84902, -84833, -84629
5740, -84756, -84813, -84858, -85065, -84862, -84904, -84848, -84644
5741, -84752, -84810, -84852, -85067, -84861, -84884, -84861, -84651
5742, -84751, -84808, -84839, -85065, -84860, -84884, -84837, -84646
5743, -84759, -84822, -84852, -85069, -84869, -84902, -84845, -84641
5744, -84761, -84811, -84846, -85060, -84864, -84909, -84843, -84652
5745, -84772, -84810, -84845, -85056, -84867, -84904, -84852, -84653
5746, -84753, -84814, -84851, -85058, -84877, -84901, -84846, -84653
5747, -84761, -84807, -84853, -85060, -84876, -84896, -84849, -84644
5748, -84757, -84811, -84861, -85065, -84867, -84891, -84849, -84639
5749, -84752, -84812, -84862, -85070, -84865, -84896, -84856, -84633
5750, -84757, -84813, -84857, -85058, -84874, -84902, -84851, -84647
5751, -84756, -84810, -84864, -85057, -84880, -84897, -84844, -84650
5752, -84749, -84815, -84847, -85071, -84875, -84889, -84842, -84643
5753, -84743, -84811, -84848, -85072, -84869, -84887, -84849, -84641
5754, -84757, -84806, -84858, -85066, -84862, -84907, -84852, -84647
5755, -84751, -84816, -84852, -85071, -84861, -84898, -84848, -84634
5756, -84744, -84811, -84856, -85062, -84877, -84896, -84847, -84634
5757, -84758, -84822, -84855, -85062, -84874, -84894, -84846, -84633
5758, -84749, -84811, -84858, -85058, -84866, -84890, -84840, -84618
5759, -84749, -84805, -84847, -85069, -84874, -84893, -84841, -84632
5760, -84747, -84805, -84844, -85061, -84864, -84900, -84840, -84637
5761, -84748, -84809, -84847, -85061, -84860, -84899, -84841, -84641
5762, -84760, -84812, -84854, -85068, -84872, -84890, -84848, -84647
5763, -84758, -84812, -84858, -85074, -84874, -84891, -84847, -84644
5764, -84754, -84817, -84852, -85076, -84874, -84887, -84849, -84635
5765, -84753, -84814, -84862, -85074, -84864, -84891, -84847, -84663
5766, -84742, -84813, -84841, -85058, -84862, -84893, -84844, -84653
5767, -84749, -84821, -84845, -85060, -84864, -84889, -84837, -84646
5768, -84762, -84805, -84852, -85066, -84867, -84887, -84846, -84647
5769, -84765, -84813, -84854, -85067, -84877, -84894, -84847, -84639
5770, -84757, -84812, -84860, -85066, -84874, -84900, -84851, -84642
5771, -84755, -84794, -84849, -85054, -84863, -84900, -84837, -84640
5772, -84749, -84799, -84851, -85061, -84852, -84907, -84844, -84640
5773, -84757, -84814, -84859, -85064, -84861, -84912, -84846, -84656
5774, -84761, -84814, -84857, -85071, -84877, -84899, -84861, -84649
5775, -84757, -84824, -84855, -85055, -84877, -84902, -84855, -84646
5776, -84749, -84819, -84852, -85049, -84861, -84881, -84844, -84640
5777, -84755, -84821, -84850, -85053, -84861, -84882, -84838, -84650
5778, -84756, -84816, -84847, -85067, -84867, -84886, -84839, -84654
5779, -84742, -84807, -84854, -85064, -84866, -84886, -84847, -84642
5780, -84754, -84827, -84862, -85057, -84861, -84899, -84856, -84642
5781, -84762, -84827, -84857, -85059, -84857, -84894, -84846, -84637
5782, -84763, -84825, -84862, -85063, -84871, -84880, -84846, -84644
5783, -84753, -84806, -84855, -85052, -84872, -84889, -84841, -84644
5784, -84754, -84804, -84852, -85062, -84866, -84896, -84837, -84640
5785, -84757, -84819, -84857, -85072, -84871, -84905, -84852, -84642
5786, -84760, -84819, -84837, -85073, -84858, -84896, -84847, -84642
5787, -84764, -84817, -84841, -85064, -84858, -84892, -84845, -84641
5788, -84757, -84810, -84837, -85055, -84857, -84896, -84839, -84642
5789, -84759, -84808, -84840, -85057, -84857, -84899, -84851, -84634
5790, -84758, -84826, -84839, -85056, -84867, -84896, -84852, -84632
5791, -84752, -84832, -84852, -85059, -84866, -84892, -84844, -84636
5792, -84739, -84817, -84851, -85063, -84847, -84891, -84837, -84636
5793, -84751, -84811, -84852, -85060, -84849, -84893, -84842, -84645
5794, -84757, -84819, -84854, -85057, -84862, -84894, -84842, -84639
5795, -84764, -84811, -84852, -85059, -84856, -84903, -84849, -84627
5796, -56969, -57007, -57087, -57276, -57086, -57102, -57099, -56856
5797, 54799, 54769, 54583, 54411, 54639, 54671, 54499, 54819
5798, 82913, 82858, 82646, 82477, 82728, 82754, 82554, 82881
5799, 82908, 82854, 82641, 82483, 82733, 82764, 82566, 82881
5800, 82901, 82844, 82641, 82483, 82730, 82758, 82559, 82877
5801, 82911, 82850, 82651, 82488, 82738, 82758, 82565, 82879
5802, 82918, 82864, 82641, 82489, 82734, 82758, 82576, 82879
5803, 82909, 82860, 82646, 82486, 82726, 82754, 82566, 82874
5804, 82907, 82867, 82644, 82468, 82732, 82767, 82571, 82883
5805, 82909, 82863, 82653, 82473, 82736, 82752, 82554, 82874
5806, 82899, 82855, 82650, 82486, 82726, 82754, 82552, 82877
5807, 82900, 82850, 82649, 82481, 82734, 82759, 82555, 82876
5808, 82901, 82847, 82649, 82474, 82716, 82758, 82548, 82873
5809, 82907, 82853, 82651, 82472, 82717, 82758, 82548, 82869
5810, 82911, 82855, 82654, 82475, 82729, 82753, 82561, 82872
5811, 82907, 82851, 82648, 82485, 82724, 82758, 82563, 82883
5812, 82896, 82857, 82643, 82479, 82724, 82764, 82568, 82891
5813, 82899, 82852, 82641, 82470, 82723, 82766, 82553, 82884
5814, 82906, 82861, 82644, 82474, 82727, 82756, 82559, 82873
5815, 82901, 82853, 82632, 82476, 82713, 82746, 82567, 82871
5816, 82899, 82844, 82646, 82491, 82715, 82749, 82561, 82878
5817, 82900, 82855, 82635, 82481, 82706, 82763, 82559, 82879
5818, 82904, 82851, 82639, 82470, 82709, 82754, 82555, 82869
5819, 82899, 82853, 82638, 82478, 82714, 82749, 82553, 82876
5820, 82896, 82859, 82638, 82476, 82713, 82751, 82559, 82882
5821, 82890, 82853, 82656, 82494, 82721, 82750, 82551, 82878
5822, 82891, 82860, 82650, 82480, 82706, 82741, 82554, 82869
5823, 82896, 82853, 82646, 82479, 82715, 82742, 82560, 82874
5824, 82896, 82855, 82643, 82483, 82732, 82759, 82568, 82893
5825, 82898, 82858, 82642, 82475, 82728, 82760, 82569, 82887
5826, 82883, 82862, 82642, 82470, 82723, 82751, 82558, 82878
5827, 82900, 82859, 82641, 82478, 82723, 82749, 82560, 82875
5828, 82899, 82860, 82651, 82481, 82721, 82768, 82558, 82876
5829, 82902, 82850, 82652, 82479, 82719, 82759, 82559, 82883
5830, 82899, 82843, 82638, 82472, 82724, 82761, 82566, 82880
5831, 82892, 82848, 82638, 82484, 82733, 82761, 82571, 82872
5832, 82899, 82858, 82651, 82482, 82738, 82748, 82571, 82866
5833, 82893, 82858, 82636, 82479, 82733, 82739, 82564, 82866
5834, 82894, 82854, 82640, 82492, 82723, 82746, 82568, 82878
5835, 82914, 82857, 82648, 82492, 82723, 82757, 82561, 82881
5836, 82902, 82859, 82644, 82479, 82718, 82758, 82560, 82879
5837, 82909, 82860, 82648, 82479, 82724, 82746, 82549, 82873
5838, 82918, 82855, 82646, 82489, 82723, 82763, 82549, 82878
5839, 82912, 82852, 82638, 82488, 82726, 82756, 82551, 82884
5840, 82911, 82863, 82653, 82481, 82726, 82751, 82568, 82877
5841, 82890, 82857, 82648, 82482, 82727, 82758, 82562, 82868
5842, 82898, 82855, 82641, 82481, 82723, 82757, 82547, 82872
5843, 82898, 82852, 82645, 82476, 82723, 82759, 82543, 82879
5844, 82916, 82866, 82632, 82486, 82727, 82763, 82565, 82888
5845, 82904, 82858, 82633, 82481, 82726, 82751, 82563, 82883
5846, 82893, 82864, 82646, 82478, 82717, 82753, 82551, 82872
5847, 82901, 82852, 82647, 82489, 82716, 82759, 82554, 82874
5848, 82907, 82848, 82646, 82479, 82717, 82743, 82556, 82871
5849, 82891, 82857, 82639, 82467, 82718, 82740, 82559, 82873
5850, 82908, 82853, 82634, 82484, 82714, 82758, 82566, 82873
5851, 82905, 82855, 82638, 82486, 82723, 82764, 82554, 82865
5852, 82908, 82863, 82645, 82491, 82723, 82760, 82558, 82864
5853, 82891, 82861, 82639, 82471, 82730, 82760, 82561, 82875
5854, 82890, 82858, 82630, 82469, 82726, 82768, 82558, 82866
5855, 82897, 82849, 82646, 82473, 82723, 82767, 82548, 82871
5856, 82900, 82851, 82649, 82477, 82718, 82761, 82557, 82879
5857, 82898, 82867, 82644, 82482, 82716, 82759, 82559, 82876
5858, 82899, 82858, 82648, 82474, 82722, 82748, 82561, 82882
5859, 82906, 82866, 82651, 82479, 82724, 82752, 82551, 82886
5860, 55115, 55059, 54870, 54700, 54938, 54964, 54796, 55094
5861, -56649, -56735, -56783, -56994, -56782, -56787, -56801, -56586
5862, -84755, -84818, -84849, -85066, -84865, -84894, -84854, -84638
5863, -84756, -84820, -84855, -85068, -84869, -84903, -84850, -84641
5864, -84748, -84809, -84861, -85054, -84857, -84894, -84846, -84642
5865, -84770, -84808, -84861, -85057, -84867, -84891, -84847, -84647
5866, -84777, -84823, -84867, -85066, -84878, -84904, -84854, -84647
5867, -84763, -84824, -84848, -85067, -84859, -84895, -84856, -84647
5868, -84761, -84812, -84830, -85067, -84862, -84890, -84837, -84648
5869, -84749, -84825, -84846, -85056, -84864, -84889, -84835, -84647
5870, -84755, -84822, -84866, -85061, -84867, -84891, -84841, -84642
5871, -84750, -84824, -84870, -85068, -84866, -84891, -84847, -84639
5872, -84744, -84816, -84852, -85059, -84857, -84882, -84832, -84640
5873, -84743, -84817, -84854, -85064, -84872, -84889, -84839, -84634
5874, -84754, -84832, -84855, -85073, -84871, -84893, -84842, -84641
5875, -84759, -84817, -84853, -85069, -84867, -84894, -84846, -84646
5876, -84756, -84811, -84843, -85057, -84865, -84894, -84838, -84635
5877, -84752, -84804, -84847, -85058, -84869, -84890, -84826, -84626
5878, -84755, -84801, -84856, -85069, -84871, -84887, -84837, -84623
5879, -84752, -84806, -84854, -85057, -84869, -84889, -84845, -84637
5880, -84750, -84812, -84846, -85054, -84870, -84901, -84853, -84649
5881, -84756, -84819, -84851, -85064, -84875, -84900, -84842, -84652
5882, -84774, -84816, -84857, -85056, -84877, -84899, -84844, -84638
5883, -84761, -84817, -84854, -85065, -84877, -84891, -84846, -84639
5884, -84760, -84820, -84846, -85061, -84866, -84892, -84850, -84636
5885, -84751, -84811, -84846, -85066, -84866, -84898, -84850, -84649
5886, -84742, -84813, -84832, -85065, -84866, -84900, -84855, -84651
5887, -84749, -84804, -84839, -85061, -84869, -84898, -84844, -84642
5888, -84747, -84807, -84848, -85057, -84867, -84899, -84840, -84642
5889, -84752, -84817, -84842, -85056, -84877, -84894, -84841, -84638
5890, -84752, -84823, -84849, -85054, -84862, -84890, -84858, -84642
5891, -84751, -84821, -84846, -85056, -84863, -84881, -84851, -84648
5892, -84747, -84827, -84853, -85059, -84869, -84884, -84850, -84644
5893, -84752, -84826, -84861, -85065, -84874, -84890, -84846, -84648
5894, -84749, -84814, -84857, -85069, -84866, -84884, -84857, -84640
5895, -84770, -84814, -84851, -85074, -84875, -84886, -84852, -84648
5896, -84742, -84802, -84847, -85067, -84868, -84886, -84842, -84645
5897, -84752, -84808, -84849, -85062, -84866, -84898, -84839, -84637
5898, -84752, -84815, -84851, -85050, -84870, -84894, -84851, -84625
5899, -84742, -84818, -84852, -85039, -84861, -84894, -84851, -84635
5900, -84756, -84817, -84840, -85059, -84862, -84884, -84841, -84649
5901, -84754, -84808, -84852, -85066, -84868, -84896, -84844, -84638
5902, -84742, -84806, -84852, -85064, -84870, -84902, -84847, -84648
5903, -84741, -84812, -84849, -85062, -84868, -84896, -84854, -84641
5904, -84756, -84811, -84856, -85072, -84857, -84888, -84846, -84637
5905, -84749, -84822, -84841, -85072, -84864, -84890, -84846, -84639
5906, -84746, -84816, -84832, -85058, -84857, -84888, -84846, -84642
5907, -84757, -84812, -84846, -85068, -84866, -84884, -84842, -84642
5908, -84750, -84811, -84861, -85069, -84864, -84886, -84852, -84641
5909, -84747, -84816, -84852, -85062, -84865, -84886, -84851, -84647
5910, -84751, -84822, -84850, -85053, -84872, -84884, -84838, -84643
5911, -84749, -84821, -84852, -85070, -84872, -84892, -84829, -84633
5912, -84742, -84812, -84853, -85067, -84870, -84901, -84837, -84627
5913, -84742, -84814, -84843, -85072, -84863, -84894, -84842, -84638
5914, -84751, -84813, -84845, -85066, -84859, -84899, -84838, -84641
5915, -84752, -84804, -84850, -85069, -84868, -84898, -84846, -84642
5916, -84756, -84809, -84844, -85056, -84867, -84887, -84851, -84629
5917, -84759, -84816, -84845, -85048, -84869, -84892, -84837, -84632
5918, -84754, -84812, -84849, -85062, -84881, -84897, -84847, -84634
5919, -84759, -84820, -84862, -85072, -84887, -84899, -84853, -84644
5920, -84769, -84822, -84866, -85062, -84869, -84899, -84847, -84644
5921, -84770, -84811, -84852, -85057, -84871, -84884, -84846, -84647
5922, -84760, -84806, -84849, -85061, -84867, -84878, -84830, -84640
5923, -84759, -84819, -84864, -85067, -84859, -84897, -84839, -84632
5924, -56961, -57017, -57108, -57279, -57085, -57089, -57084, -56866
5925, 54802, 54759, 54561, 54408, 54627, 54673, 54511, 54809
5926, 82911, 82856, 82643, 82482, 82715, 82761, 82559, 82871
5927, 82917, 82846, 82641, 82480, 82726, 82765, 82564, 82868
5928, 82914, 82842, 82649, 82473, 82718, 82759, 82560, 82859
5929, 82893, 82855, 82649, 82479, 82725, 82753, 82557, 82869
5930, 82895, 82859, 82644, 82481, 82726, 82756, 82555, 82882
5931, 82908, 82863, 82642, 82476, 82721, 82751, 82573, 82878
5932, 82903, 82859, 82636, 82471, 82717, 82755, 82568, 82876
5933, 82906, 82864, 82655, 82471, 82729, 82758, 82563, 82877
5934, 82904, 82870, 82653, 82479, 82714, 82760, 82563, 82879
5935, 82896, 82864, 82638, 82482, 82715, 82752, 82559, 82876
5936, 82899, 82854, 82646, 82464, 82717, 82745, 82556, 82875
5937, 82908, 82854, 82639, 82464, 82724, 82758, 82559, 82875
5938, 82896, 82854, 82636, 82476, 82724, 82759, 82559, 82877
5939, 82900, 82853, 82642, 82481, 82718, 82754, 82554, 82888
5940, 82901, 82853, 82649, 82472, 82724, 82750, 82553, 82879
5941, 82907, 82854, 82656, 82483, 82733, 82758, 82557, 82879
5942, 82909, 82861, 82647, 82478, 82718, 82765, 82564, 82882
5943, 82903, 82863, 82645, 82479, 82715, 82757, 82563, 82883
5944, 82902, 82856, 82644, 82486, 82728, 82761, 82569, 82870
5945, 82912, 82860, 82650, 82479, 82722, 82753, 82571, 82873
5946, 82900, 82860, 82647, 82474, 82723, 82752, 82568, 82880
5947, 82894, 82849, 82647, 82469, 82709, 82747, 82552, 82873
5948, 82898, 82850, 82649, 82467, 82724, 82751, 82549, 82869
5949, 82898, 82850, 82652, 82478, 82721, 82755, 82554, 82874
5950, 82907, 82863, 82643, 82474, 82726, 82764, 82564, 82881
5951, 82905, 82856, 82644, 82474, 82712, 82757, 82561, 82880
5952, 82901, 82859, 82653, 82485, 82717, 82752, 82567, 82882
5953, 82901, 82857, 82650, 82483, 82720, 82766, 82569, 82866
5954, 82893, 82859, 82646, 82477, 82727, 82766, 82557, 82872
5955, 82893, 82853, 82645, 82466, 82732, 82764, 82559, 82866
5956, 82906, 82863, 82644, 82467, 82735, 82766, 82559, 82876
5957, 82908, 82868, 82648, 82482, 82725, 82756, 82556, 82878
5958, 82904, 82864, 82649, 82485, 82719, 82756, 82558, 82883
5959, 82903, 82874, 82650, 82481, 82713, 82762, 82567, 82876
5960, 82904, 82858, 82655, 82481, 82723, 82753, 82570, 82873
5961, 82904, 82868, 82661, 82478, 82724, 82752, 82569, 82869
5962, 82905, 82874, 82656, 82488, 82719, 82763, 82558, 82881
5963, 82907, 82875, 82649, 82489, 82728, 82760, 82554, 82894
5964, 82904, 82863, 82646, 82484, 82724, 82752, 82556, 82878
5965, 82903, 82855, 82648, 82483, 82725, 82763, 82560, 82882
5966, 82908, 82860, 82640, 82479, 82718, 82766, 82571, 82885
5967, 82892, 82857, 82648, 82483, 82719, 82753, 82558, 82883
5968, 82891, 82851, 82655, 82481, 82719, 82746, 82554, 82881
5969, 82911, 82849, 82650, 82473, 82708, 82758, 82549, 82878
5970, 82909, 82856, 82651, 82483, 82717, 82744, 82558, 82876
5971, 82901, 82852, 82641, 82483, 82714, 82745, 82554, 82881
5972, 82905, 82854, 82649, 82483, 82730, 82753, 82559, 82893
5973, 82899, 82857, 82647, 82478, 82724, 82756, 82554, 82878
5974, 82897, 82854, 82643, 82471, 82725, 82758, 82561, 82878
5975, 82901, 82869, 82645, 82471, 82719, 82759, 82561, 82888
5976, 82896, 82864, 82638, 82481, 82717, 82753, 82565, 82885
5977, 82911, 82864, 82645, 82469, 82726, 82754, 82571, 82882
5978, 82919, 82865, 82644, 82481, 82736, 82761, 82566, 82874
5979, 82920, 82859, 82648, 82478, 82723, 82755, 82559, 82876
5980, 82911, 82861, 82644, 82470, 82723, 82761, 82561, 82871
5981, 82896, 82856, 82639, 82480, 82719, 82760, 82568, 82877
5982, 82899, 82856, 82657, 82474, 82720, 82758, 82563, 82877
5983, 82896, 82849, 82639, 82476, 82718, 82757, 82559, 82861
5984, 82898, 82854, 82635, 82483, 82724, 82760, 82558, 82866
5985, 82907, 82862, 82651, 82491, 82739, 82766, 82558, 82875
5986, 82905, 82853, 82651, 82490, 82734, 82754, 82563, 82880
5987, 82903, 82853, 82651, 82489, 82726, 82749, 82554, 82887
5988, 55136, 55057, 54899, 54710, 54945, 54960, 54794, 55103
5989, -56647, -56717, -56774, -57001, -56794, -56812, -56800, -56584
5990, -84759, -84811, -84862, -85069, -84864, -84894, -84845, -84646
5991, -84765, -84812, -84856, -85065, -84869, -84898, -84838, -84647
5992, -84757, -84816, -84854, -85075, -84872, -84906, -84846, -84642
5993, -84746, -84821, -84859, -85069, -84875, -84896, -84847, -84632
5994, -84737, -84831, -84854, -85059, -84871, -84897, -84844, -84636
5995, -84754, -84816, -84854, -85062, -84869, -84899, -84841, -84634
5996, -84764, -84799, -84857, -85063, -84874, -84893, -84832, -84637
5997, -84758, -84820, -84854, -85061, -84868, -84889, -84836, -84649
5998, -84754, -84816, -84846, -85070, -84862, -84886, -84845, -84641
5999, -84751, -84815, -84844, -85071, -84876, -84899, -84841, -84642
6000, -84749, -84816, -84859, -85069, -84873, -84892, -84847, -84652
6001, -84745, -84819, -84856, -85062, -84878, -84899, -84842, -84646
6002, -84748, -84817, -84846, -85054, -84871, -84902, -84844, -84636
6003, -84755, -84807, -84856, -85059, -84869, -84899, -84856, -84623
6004, -84750, -84801, -84846, -85061, -84864, -84889, -84850, -84621
6005, -84749, -84807, -84847, -85050, -84861, -84891, -84836, -84632
6006, -84751, -84822, -84855, -85049, -84854, -84888, -84829, -84639
6007, -84759, -84821, -84868, -85055, -84866, -84886, -84844, -84646
6008, -84762, -84808, -84863, -85064, -84866, -84887, -84848, -84643
6009, -84757, -84810, -84851, -85074, -84875, -84890, -84849, -84633
6010, -84755, -84810, -84854, -85069, -84872, -84885, -84841, -84639
6011, -84760, -84818, -84863, -85059, -84877, -84891, -84839, -84637
6012, -84751, -84814, -84857, -85057, -84875, -84882, -84846, -84636
6013, -84757, -84810, -84847, -85057, -84867, -84879, -84849, -84641
6014, -84756, -84822, -84854, -85056, -84869, -84891, -84852, -84644
6015, -84757, -84816, -84849, -85050, -84866, -84875, -84845, -84639
6016, -84763, -84819, -84851, -85065, -84867, -84881, -84848, -84654
6017, -84746, -84812, -84845, -85067, -84861, -84889, -84843, -84651
6018, -84740, -84816, -84854, -85057, -84869, -84899, -84852, -84652
6019, -84749, -84811, -84845, -85064, -84878, -84894, -84850, -84642
6020, -84741, -84806, -84843, -85059, -84864, -84892, -84823, -84631
